07:45:13.725	count:546,ORS:353,sleeptime:100
07:45:13.826	count:547,ORS:353,sleeptime:98
07:45:13.924	count:548,ORS:353,sleeptime:98
07:45:14.028	count:549,ORS:353,sleeptime:99
07:45:14.125	count:550,ORS:353,sleeptime:99
07:45:14.223	count:551,ORS:353,sleeptime:99
07:45:14.327	count:552,ORS:353,sleeptime:99
07:45:14.424	count:553,ORS:353,sleeptime:99
07:45:14.527	count:554,ORS:353,sleeptime:99
07:45:14.625	count:555,ORS:353,sleeptime:99
07:45:14.728	count:556,ORS:353,sleeptime:98
07:45:14.825	count:557,ORS:353,sleeptime:99
07:45:14.924	count:558,ORS:353,sleeptime:100
07:45:15.027	count:559,ORS:353,sleeptime:99
07:45:15.124	count:560,ORS:353,sleeptime:98
07:45:15.227	count:561,ORS:353,sleeptime:98
07:45:15.325	count:562,ORS:354,sleeptime:99
07:45:15.423	count:563,ORS:353,sleeptime:100
07:45:15.526	count:564,ORS:354,sleeptime:100
07:45:15.629	count:565,ORS:354,sleeptime:98
07:45:15.727	count:566,ORS:354,sleeptime:97
07:45:15.825	count:567,ORS:354,sleeptime:99
07:45:15.923	count:568,ORS:354,sleeptime:100
07:45:16.027	count:569,ORS:354,sleeptime:100
07:45:16.128	count:570,ORS:354,sleeptime:99
07:45:16.226	count:571,ORS:354,sleeptime:97
07:45:16.329	count:572,ORS:354,sleeptime:98
07:45:16.427	count:573,ORS:354,sleeptime:100
07:45:16.525	count:574,ORS:354,sleeptime:100
07:45:16.628	count:575,ORS:354,sleeptime:99
07:45:16.726	count:576,ORS:354,sleeptime:97
07:45:16.828	count:577,ORS:354,sleeptime:98
07:45:16.927	count:578,ORS:354,sleeptime:100
07:45:17.025	count:579,ORS:354,sleeptime:100
07:45:17.127	count:580,ORS:354,sleeptime:99
07:45:17.225	count:581,ORS:354,sleeptime:98
07:45:17.328	count:582,ORS:354,sleeptime:98
07:45:17.425	count:583,ORS:355,sleeptime:99
07:45:17.525	count:584,ORS:354,sleeptime:100
07:45:17.628	count:585,ORS:355,sleeptime:99
07:45:17.725	count:586,ORS:355,sleeptime:99
07:45:17.828	count:587,ORS:355,sleeptime:99
07:45:17.927	count:588,ORS:355,sleeptime:98
07:45:18.028	count:589,ORS:355,sleeptime:98
07:45:18.127	count:590,ORS:355,sleeptime:99
07:45:18.226	count:591,ORS:355,sleeptime:100
07:45:18.327	count:592,ORS:355,sleeptime:100
07:45:18.425	count:593,ORS:355,sleeptime:99
07:45:18.528	count:594,ORS:355,sleeptime:97
07:45:18.627	count:595,ORS:355,sleeptime:97
07:45:18.725	count:596,ORS:355,sleeptime:100
07:45:18.823	count:597,ORS:355,sleeptime:101
07:45:18.926	count:598,ORS:356,sleeptime:100
07:45:19.028	count:599,ORS:356,sleeptime:98
07:45:19.130	count:600,ORS:356,sleeptime:96
07:45:19.229	count:601,ORS:355,sleeptime:98
07:45:19.326	count:602,ORS:356,sleeptime:101
07:45:19.425	count:603,ORS:356,sleeptime:101
07:45:19.528	count:604,ORS:356,sleeptime:99
07:45:19.630	count:605,ORS:356,sleeptime:96
07:45:19.728	count:606,ORS:356,sleeptime:97
07:45:19.826	count:607,ORS:356,sleeptime:100
07:45:19.926	count:608,ORS:356,sleeptime:102
07:45:20.027	count:609,ORS:356,sleeptime:100
07:45:20.129	count:610,ORS:356,sleeptime:97
07:45:20.229	count:611,ORS:356,sleeptime:96
07:45:20.326	count:612,ORS:356,sleeptime:98
07:45:20.424	count:613,ORS:356,sleeptime:101
07:45:20.528	count:614,ORS:356,sleeptime:101
07:45:20.625	count:615,ORS:356,sleeptime:99
07:45:20.727	count:616,ORS:356,sleeptime:98
07:45:20.831	count:617,ORS:356,sleeptime:97
07:45:20.928	count:618,ORS:356,sleeptime:98
07:45:21.026	count:619,ORS:357,sleeptime:100
07:45:21.125	count:620,ORS:357,sleeptime:100
07:45:21.228	count:621,ORS:357,sleeptime:100
07:45:21.329	count:622,ORS:357,sleeptime:99
07:45:21.427	count:623,ORS:357,sleeptime:97
07:45:21.531	count:624,ORS:357,sleeptime:97
07:45:21.628	count:625,ORS:357,sleeptime:99
07:45:21.727	count:626,ORS:357,sleeptime:101
07:45:21.826	count:627,ORS:357,sleeptime:101
07:45:21.927	count:628,ORS:357,sleeptime:99
07:45:22.030	count:629,ORS:357,sleeptime:96
07:45:22.129	count:630,ORS:358,sleeptime:97
07:45:22.226	count:631,ORS:358,sleeptime:100
07:45:22.325	count:632,ORS:358,sleeptime:101
07:45:22.427	count:633,ORS:358,sleeptime:100
07:45:22.531	count:634,ORS:358,sleeptime:97
07:45:22.628	count:635,ORS:357,sleeptime:96
07:45:22.726	count:636,ORS:357,sleeptime:99
07:45:22.825	count:637,ORS:357,sleeptime:102
07:45:22.927	count:638,ORS:357,sleeptime:101
07:45:23.029	count:639,ORS:357,sleeptime:98
07:45:23.133	count:640,ORS:358,sleeptime:96
07:45:23.230	count:641,ORS:358,sleeptime:97
07:45:23.328	count:642,ORS:358,sleeptime:100
07:45:23.427	count:643,ORS:358,sleeptime:101
07:45:23.529	count:644,ORS:358,sleeptime:100
07:45:23.627	count:645,ORS:358,sleeptime:99
07:45:23.730	count:646,ORS:358,sleeptime:97
07:45:23.829	count:647,ORS:358,sleeptime:97
07:45:23.926	count:648,ORS:358,sleeptime:99
07:45:24.025	count:649,ORS:357,sleeptime:100
07:45:24.128	count:650,ORS:358,sleeptime:101
07:45:24.229	count:651,ORS:358,sleeptime:100
07:45:24.332	count:652,ORS:357,sleeptime:97
07:45:24.431	count:653,ORS:358,sleeptime:96
07:45:24.528	count:654,ORS:358,sleeptime:98
07:45:24.627	count:655,ORS:358,sleeptime:101
07:45:24.726	count:656,ORS:358,sleeptime:102
07:45:24.827	count:657,ORS:358,sleeptime:100
07:45:24.930	count:658,ORS:358,sleeptime:96
07:45:25.032	count:659,ORS:358,sleeptime:95
07:45:25.132	count:660,ORS:358,sleeptime:98
07:45:25.225	count:661,ORS:358,sleeptime:102
07:45:25.327	count:662,ORS:358,sleeptime:103
07:45:25.430	count:663,ORS:358,sleeptime:99
07:45:25.532	count:664,ORS:358,sleeptime:95
07:45:25.630	count:665,ORS:358,sleeptime:96
07:45:25.729	count:666,ORS:359,sleeptime:100
07:45:25.827	count:667,ORS:358,sleeptime:102
07:45:25.929	count:668,ORS:359,sleeptime:101
07:45:26.032	count:669,ORS:359,sleeptime:97
07:45:26.130	count:670,ORS:359,sleeptime:96
07:45:26.228	count:671,ORS:359,sleeptime:98
07:45:26.326	count:672,ORS:359,sleeptime:101
07:45:26.430	count:673,ORS:359,sleeptime:101
07:45:26.531	count:674,ORS:359,sleeptime:99
07:45:26.629	count:675,ORS:359,sleeptime:97
07:45:26.733	count:676,ORS:359,sleeptime:97
07:45:26.830	count:677,ORS:359,sleeptime:99
07:45:26.929	count:678,ORS:359,sleeptime:100
07:45:27.028	count:679,ORS:359,sleeptime:100
07:45:27.129	count:680,ORS:359,sleeptime:100
07:45:27.231	count:681,ORS:359,sleeptime:98
07:45:27.331	count:682,ORS:359,sleeptime:97
07:45:27.428	count:683,ORS:359,sleeptime:98
07:45:27.526	count:684,ORS:359,sleeptime:99
07:45:27.629	count:685,ORS:359,sleeptime:101
07:45:27.728	count:686,ORS:359,sleeptime:101
07:45:27.829	count:687,ORS:359,sleeptime:98
07:45:27.932	count:688,ORS:359,sleeptime:96
07:45:28.031	count:689,ORS:359,sleeptime:97
07:45:28.129	count:690,ORS:359,sleeptime:100
07:45:28.227	count:691,ORS:359,sleeptime:102
07:45:28.330	count:692,ORS:359,sleeptime:101
07:45:28.432	count:693,ORS:359,sleeptime:97
07:45:28.534	count:694,ORS:359,sleeptime:95
07:45:28.633	count:695,ORS:359,sleeptime:98
07:45:28.726	count:696,ORS:359,sleeptime:101
07:45:28.829	count:697,ORS:359,sleeptime:102
07:45:28.927	count:698,ORS:359,sleeptime:99
07:45:29.030	count:699,ORS:359,sleeptime:97
07:45:29.132	count:700,ORS:359,sleeptime:97
07:45:29.230	count:701,ORS:359,sleeptime:99
07:45:29.329	count:702,ORS:359,sleeptime:100
07:45:29.431	count:703,ORS:359,sleeptime:100
07:45:29.529	count:704,ORS:359,sleeptime:98
07:45:29.633	count:705,ORS:359,sleeptime:98
07:45:29.730	count:706,ORS:359,sleeptime:99
07:45:29.828	count:707,ORS:359,sleeptime:99
07:45:29.931	count:708,ORS:359,sleeptime:99
07:45:30.030	count:709,ORS:359,sleeptime:100
07:45:30.131	count:710,ORS:359,sleeptime:99
07:45:30.230	count:711,ORS:359,sleeptime:98
07:45:30.331	count:712,ORS:359,sleeptime:98
07:45:30.429	count:713,ORS:358,sleeptime:98
07:45:30.529	count:714,ORS:358,sleeptime:100
07:45:30.628	count:715,ORS:359,sleeptime:101
07:45:30.729	count:716,ORS:358,sleeptime:99
07:45:30.832	count:717,ORS:359,sleeptime:97
07:45:30.931	count:718,ORS:359,sleeptime:97
07:45:31.028	count:719,ORS:358,sleeptime:99
07:45:31.127	count:720,ORS:359,sleeptime:101
07:45:31.230	count:721,ORS:358,sleeptime:101
07:45:31.331	count:722,ORS:358,sleeptime:98
07:45:31.434	count:723,ORS:359,sleeptime:97
07:45:31.532	count:724,ORS:358,sleeptime:98
07:45:31.631	count:725,ORS:358,sleeptime:99
07:45:31.729	count:726,ORS:359,sleeptime:100
07:45:31.831	count:727,ORS:358,sleeptime:100
07:45:31.930	count:728,ORS:358,sleeptime:99
07:45:32.032	count:729,ORS:0,sleeptime:98
07:45:32.130	count:730,ORS:359,sleeptime:98
07:45:32.233	count:731,ORS:359,sleeptime:98
07:45:32.330	count:732,ORS:359,sleeptime:99
07:45:32.429	count:733,ORS:359,sleeptime:101
07:45:32.532	count:734,ORS:359,sleeptime:100
07:45:32.634	count:735,ORS:359,sleeptime:98
07:45:32.732	count:736,ORS:359,sleeptime:96
07:45:32.830	count:737,ORS:359,sleeptime:97
07:45:32.930	count:738,ORS:359,sleeptime:101
07:45:33.027	count:739,ORS:359,sleeptime:102
07:45:33.129	count:740,ORS:359,sleeptime:100
07:45:33.233	count:741,ORS:358,sleeptime:97
07:45:33.334	count:742,ORS:359,sleeptime:96
07:45:33.432	count:743,ORS:359,sleeptime:98
07:45:33.528	count:744,ORS:359,sleeptime:101
07:45:33.629	count:745,ORS:359,sleeptime:101
07:45:33.731	count:746,ORS:359,sleeptime:99
07:45:33.834	count:747,ORS:358,sleeptime:98
07:45:33.933	count:748,ORS:359,sleeptime:97
07:45:34.030	count:749,ORS:359,sleeptime:98
07:45:34.129	count:750,ORS:359,sleeptime:100
07:45:34.232	count:751,ORS:359,sleeptime:100
07:45:34.329	count:752,ORS:358,sleeptime:100
07:45:34.431	count:753,ORS:359,sleeptime:99
07:45:34.535	count:754,ORS:359,sleeptime:97
07:45:34.632	count:755,ORS:359,sleeptime:97
07:45:34.731	count:756,ORS:358,sleeptime:99
07:45:34.829	count:757,ORS:359,sleeptime:101
07:45:34.932	count:758,ORS:358,sleeptime:101
07:45:35.034	count:759,ORS:358,sleeptime:99
07:45:35.132	count:760,ORS:358,sleeptime:96
07:45:35.235	count:761,ORS:358,sleeptime:96
07:45:35.328	count:762,ORS:358,sleeptime:100
07:45:35.426	count:763,ORS:358,sleeptime:102
07:45:35.531	count:764,ORS:359,sleeptime:101
07:45:35.632	count:765,ORS:358,sleeptime:97
07:45:35.734	count:766,ORS:358,sleeptime:95
07:45:35.834	count:767,ORS:358,sleeptime:98
07:45:35.927	count:768,ORS:358,sleeptime:102
07:45:36.029	count:769,ORS:358,sleeptime:102
07:45:36.133	count:770,ORS:359,sleeptime:99
07:45:36.234	count:771,ORS:358,sleeptime:95
07:45:36.335	count:772,ORS:359,sleeptime:96
07:45:36.430	count:773,ORS:358,sleeptime:100
07:45:36.530	count:774,ORS:358,sleeptime:102
07:45:36.631	count:775,ORS:358,sleeptime:101
07:45:36.733	count:776,ORS:359,sleeptime:98
07:45:36.837	count:777,ORS:358,sleeptime:96
07:45:36.934	count:778,ORS:359,sleeptime:97
07:45:37.029	count:779,ORS:358,sleeptime:100
07:45:37.132	count:780,ORS:358,sleeptime:101
07:45:37.229	count:781,ORS:358,sleeptime:100
07:45:37.332	count:782,ORS:359,sleeptime:99
07:45:37.434	count:783,ORS:358,sleeptime:97
07:45:37.533	count:784,ORS:359,sleeptime:97
07:45:37.630	count:785,ORS:358,sleeptime:99
07:45:37.729	count:786,ORS:358,sleeptime:100
07:45:37.832	count:787,ORS:358,sleeptime:101
07:45:37.933	count:788,ORS:358,sleeptime:100
07:45:38.036	count:789,ORS:358,sleeptime:97
07:45:38.135	count:790,ORS:358,sleeptime:96
07:45:38.233	count:791,ORS:358,sleeptime:98
07:45:38.331	count:792,ORS:358,sleeptime:101
07:45:38.430	count:793,ORS:358,sleeptime:102
07:45:38.532	count:794,ORS:358,sleeptime:99
07:45:38.634	count:795,ORS:358,sleeptime:96
07:45:38.737	count:796,ORS:358,sleeptime:96
07:45:38.832	count:797,ORS:358,sleeptime:100
07:45:38.929	count:798,ORS:358,sleeptime:102
07:45:39.031	count:799,ORS:358,sleeptime:101
07:45:39.135	count:800,ORS:358,sleeptime:97
07:45:39.236	count:801,ORS:358,sleeptime:95
07:45:39.334	count:802,ORS:358,sleeptime:98
07:45:39.430	count:803,ORS:358,sleeptime:102
07:45:39.531	count:804,ORS:358,sleeptime:102
07:45:39.633	count:805,ORS:358,sleeptime:99
07:45:39.737	count:806,ORS:358,sleeptime:95
07:45:39.834	count:807,ORS:358,sleeptime:96
07:45:39.932	count:808,ORS:358,sleeptime:100
07:45:40.031	count:809,ORS:358,sleeptime:102
07:45:40.130	count:810,ORS:358,sleeptime:101
07:45:40.236	count:811,ORS:357,sleeptime:98
07:45:40.334	count:812,ORS:357,sleeptime:96
07:45:40.437	count:813,ORS:357,sleeptime:97
07:45:40.530	count:814,ORS:358,sleeptime:100
07:45:40.629	count:815,ORS:357,sleeptime:101
07:45:40.732	count:816,ORS:357,sleeptime:100
07:45:40.833	count:817,ORS:358,sleeptime:99
07:45:40.936	count:818,ORS:357,sleeptime:97
07:45:41.035	count:819,ORS:357,sleeptime:97
07:45:41.133	count:820,ORS:357,sleeptime:99
07:45:41.231	count:821,ORS:357,sleeptime:100
07:45:41.333	count:822,ORS:357,sleeptime:101
07:45:41.432	count:823,ORS:357,sleeptime:100
07:45:41.534	count:824,ORS:357,sleeptime:97
07:45:41.636	count:825,ORS:357,sleeptime:96
07:45:41.735	count:826,ORS:357,sleeptime:98
07:45:41.829	count:827,ORS:357,sleeptime:101
07:45:41.931	count:828,ORS:357,sleeptime:102
07:45:42.034	count:829,ORS:357,sleeptime:99
07:45:42.136	count:830,ORS:357,sleeptime:96
07:45:42.234	count:831,ORS:357,sleeptime:96
07:45:42.333	count:832,ORS:357,sleeptime:100
07:45:42.431	count:833,ORS:357,sleeptime:102
07:45:42.533	count:834,ORS:357,sleeptime:101
07:45:42.636	count:835,ORS:357,sleeptime:97
07:45:42.739	count:836,ORS:357,sleeptime:95
07:45:42.836	count:837,ORS:357,sleeptime:98
07:45:42.930	count:838,ORS:357,sleeptime:102
07:45:43.030	count:839,ORS:357,sleeptime:102
07:45:43.135	count:840,ORS:356,sleeptime:99
07:45:43.238	count:841,ORS:356,sleeptime:96
07:45:43.337	count:842,ORS:356,sleeptime:96
07:45:43.434	count:843,ORS:356,sleeptime:99
07:45:43.533	count:844,ORS:356,sleeptime:101
07:45:43.632	count:845,ORS:356,sleeptime:101
07:45:43.733	count:846,ORS:356,sleeptime:100
07:45:43.836	count:847,ORS:356,sleeptime:97
07:45:43.938	count:848,ORS:356,sleeptime:96
07:45:44.037	count:849,ORS:356,sleeptime:98
07:45:44.130	count:850,ORS:356,sleeptime:100
07:45:44.233	count:851,ORS:356,sleeptime:101
07:45:44.331	count:852,ORS:356,sleeptime:101
07:45:44.434	count:853,ORS:355,sleeptime:98
07:45:44.536	count:854,ORS:355,sleeptime:96
07:45:44.635	count:855,ORS:355,sleeptime:97
07:45:44.733	count:856,ORS:356,sleeptime:99
07:45:44.831	count:857,ORS:355,sleeptime:102
07:45:44.934	count:858,ORS:355,sleeptime:102
07:45:45.036	count:859,ORS:355,sleeptime:98
07:45:45.138	count:860,ORS:355,sleeptime:95
07:45:45.238	count:861,ORS:355,sleeptime:97
07:45:45.335	count:862,ORS:355,sleeptime:100
07:45:45.433	count:863,ORS:355,sleeptime:102
07:45:45.531	count:864,ORS:355,sleeptime:100
07:45:45.639	count:865,ORS:354,sleeptime:97
07:45:45.736	count:866,ORS:354,sleeptime:97
07:45:45.834	count:867,ORS:354,sleeptime:98
07:45:45.934	count:868,ORS:354,sleeptime:100
07:45:46.031	count:869,ORS:354,sleeptime:101
07:45:46.133	count:870,ORS:354,sleeptime:99
07:45:46.237	count:871,ORS:354,sleeptime:98
07:45:46.334	count:872,ORS:354,sleeptime:98
07:45:46.436	count:873,ORS:354,sleeptime:98
07:45:46.535	count:874,ORS:354,sleeptime:99
07:45:46.633	count:875,ORS:353,sleeptime:100
07:45:46.735	count:876,ORS:353,sleeptime:100
07:45:46.834	count:877,ORS:353,sleeptime:99
07:45:46.937	count:878,ORS:354,sleeptime:98
07:45:47.034	count:879,ORS:354,sleeptime:97
07:45:47.133	count:880,ORS:354,sleeptime:98
07:45:47.231	count:881,ORS:354,sleeptime:101
07:45:47.333	count:882,ORS:354,sleeptime:101
07:45:47.436	count:883,ORS:354,sleeptime:99
07:45:47.539	count:884,ORS:354,sleeptime:97
07:45:47.636	count:885,ORS:354,sleeptime:96
07:45:47.735	count:886,ORS:355,sleeptime:99
07:45:47.834	count:887,ORS:355,sleeptime:102
07:45:47.931	count:888,ORS:355,sleeptime:101
07:45:48.038	count:889,ORS:355,sleeptime:98
07:45:48.136	count:890,ORS:355,sleeptime:97
07:45:48.239	count:891,ORS:355,sleeptime:97
07:45:48.333	count:892,ORS:356,sleeptime:99
07:45:48.431	count:893,ORS:356,sleeptime:101
07:45:48.534	count:894,ORS:356,sleeptime:100
07:45:48.636	count:895,ORS:356,sleeptime:99
07:45:48.738	count:896,ORS:356,sleeptime:97
07:45:48.837	count:897,ORS:356,sleeptime:97
07:45:48.935	count:898,ORS:356,sleeptime:99
07:45:49.033	count:899,ORS:357,sleeptime:100
07:45:49.136	count:900,ORS:356,sleeptime:101
07:45:49.233	count:901,ORS:356,sleeptime:100
07:45:49.336	count:902,ORS:357,sleeptime:97
07:45:49.438	count:903,ORS:357,sleeptime:96
07:45:49.538	count:904,ORS:357,sleeptime:98
07:45:49.631	count:905,ORS:357,sleeptime:101
07:45:49.733	count:906,ORS:357,sleeptime:102
07:45:49.837	count:907,ORS:356,sleeptime:100
07:45:49.938	count:908,ORS:356,sleeptime:96
07:45:50.037	count:909,ORS:356,sleeptime:95
07:45:50.136	count:910,ORS:356,sleeptime:99
07:45:50.233	count:911,ORS:356,sleeptime:102
07:45:50.331	count:912,ORS:356,sleeptime:102
07:45:50.438	count:913,ORS:356,sleeptime:99
07:45:50.541	count:914,ORS:357,sleeptime:95
07:45:50.639	count:915,ORS:357,sleeptime:96
07:45:50.733	count:916,ORS:357,sleeptime:100
07:45:50.832	count:917,ORS:357,sleeptime:102
07:45:50.933	count:918,ORS:357,sleeptime:101
07:45:51.036	count:919,ORS:357,sleeptime:97
07:45:51.139	count:920,ORS:357,sleeptime:96
07:45:51.236	count:921,ORS:357,sleeptime:98
07:45:51.335	count:922,ORS:357,sleeptime:101
07:45:51.434	count:923,ORS:357,sleeptime:101
07:45:51.536	count:924,ORS:357,sleeptime:99
07:45:51.638	count:925,ORS:357,sleeptime:97
07:45:51.736	count:926,ORS:357,sleeptime:97
07:45:51.836	count:927,ORS:357,sleeptime:99
07:45:51.933	count:928,ORS:357,sleeptime:101
07:45:52.035	count:929,ORS:357,sleeptime:100
07:45:52.139	count:930,ORS:357,sleeptime:99
07:45:52.236	count:931,ORS:357,sleeptime:97
07:45:52.338	count:932,ORS:357,sleeptime:97
07:45:52.438	count:933,ORS:357,sleeptime:99
07:45:52.535	count:934,ORS:358,sleeptime:100
07:45:52.633	count:935,ORS:358,sleeptime:101
07:45:52.736	count:936,ORS:358,sleeptime:100
07:45:52.838	count:937,ORS:358,sleeptime:97
07:45:52.936	count:938,ORS:357,sleeptime:96
07:45:53.035	count:939,ORS:357,sleeptime:98
07:45:53.134	count:940,ORS:358,sleeptime:101
07:45:53.235	count:941,ORS:357,sleeptime:102
07:45:53.337	count:942,ORS:357,sleeptime:100
07:45:53.441	count:943,ORS:358,sleeptime:96
07:45:53.538	count:944,ORS:358,sleeptime:95
07:45:53.637	count:945,ORS:358,sleeptime:99
