-0.000844 0.221314 45 0.0
0.000612 0.624388 45 1.033
0.008968 0.869664 45 2.121
-0.004189 1.256518 45 3.233
0.006183 1.67292 45 4.323
0.000966 2.093104 45 5.433
-0.00041 2.513175 45 6.455
0.002189 2.994908 45 7.561
0.00279 3.506104 45 8.666
0.001603 4.067644 45 9.793
0.007394 4.593249 45 10.86
0.029759 5.118587 45 11.932
0.029969 5.684274 45 13.066
0.050226 6.230518 45 14.168
0.04621 6.734165 45 15.236
0.065709 7.320203 45 16.367
0.088586 7.845794 45 17.436
0.101417 8.425726 45 18.533
0.120787 8.99599 45 19.565
0.129815 9.584451 45 20.705
0.146633 10.073481 45 21.734
0.199043 10.646958 45 22.863
0.212497 11.16246 45 23.897
0.145645 11.659377 45 25.021
0.209771 12.212652 45 26.098
0.227179 12.808853 45 27.22
0.255127 13.333368 45 28.23
0.26658 13.921737 45 29.333
0.299816 14.554312 45 30.502
0.321552 15.113322 45 31.655
0.334853 15.691978 45 32.789
0.343397 16.285927 45 33.931
0.366214 16.889753 45 35.033
0.3848 17.456522 45 36.067
0.410615 18.034121 45 37.097
0.421062 18.630577 45 38.132
0.434625 19.268263 45 39.2
0.449514 19.887581 45 40.264
0.471278 20.573107 45 41.432
0.493682 21.167833 45 42.464
0.505198 21.827614 45 43.562
0.515495 22.437134 45 44.638
0.532044 23.099558 45 45.766
0.54131 23.734426 45 46.929
0.54561 24.271116 45 47.931
0.538504 24.875298 45 49.031
0.542723 25.519043 45 50.197
0.575439 26.033167 45 51.232
0.522171 26.574348 45 52.262
0.579689 27.142406 45 53.287
0.566943 27.733099 45 54.364
0.566372 28.310768 45 55.434
0.555403 28.927715 45 56.488
0.572657 29.47374 45 57.553
0.594887 29.879679 45 58.635
0.591366 30.276264 45 59.688
0.606821 30.43045 46 0.768
0.657423 30.432844 46 1.899
0.735363 30.346741 46 2.928
0.810895 30.327045 46 4.087
0.836097 30.278782 46 5.1
0.84787 30.231108 46 6.127
1.324728 30.246559 46 9.397
1.742572 30.215265 46 10.529
2.041283 30.207773 46 11.633
2.40636 30.186665 46 12.732
2.793589 30.172464 46 13.765
3.200289 30.160355 46 14.866
3.650263 30.165472 46 16.018
4.057452 30.09528 46 17.165
4.451089 30.052307 46 18.265
4.839633 30.042458 46 19.322
5.253046 30.025146 46 20.466
5.690725 30.024622 46 21.586
6.088585 29.981821 46 22.669
6.395591 29.973455 46 23.702
6.548956 29.974667 46 24.83
6.909029 29.985266 46 25.831
7.354669 30.000738 46 26.954
7.735791 29.999729 46 27.965
