#0.0000 0.0000 95.000000 -1 0.000 #x,y,theta,t,z
0.000 0.000 0.000 0 0.000
2.792 503.056 89.864 1 -7.468
6.242 751.072 90.227 2 -8.474
0.462 1144.843 90.482 3 -24.282
17.164 1558.023 87.566 4 -24.431
14.699 1969.181 89.474 5 -7.921
5.435 2385.564 90.762 6 -2.898
-7.287 2862.085 91.049 7 -3.070
-13.003 3382.425 90.161 8 -10.051
-27.920 3944.473 90.405 9 -28.676
-39.509 4476.331 90.573 10 -30.513
-29.736 5000.468 87.322 11 -40.090
-50.129 5565.184 90.821 12 -41.631
-63.906 6105.919 90.032 13 -59.450
-85.927 6599.612 91.130 14 -98.773
-89.962 7199.759 89.271 15 -117.662
-94.975 7718.963 89.242 16 -139.335
-106.425 8288.863 90.130 17 -151.217
-117.815 8853.837 89.086 18 -155.171
-105.711 9435.773 89.600 19 -186.172
-95.852 9929.572 88.724 20 -163.273
-267.326 10501.486 85.138 21 -114.509
-271.152 11011.205 90.420 22 -133.346
-351.168 11514.427 99.293 23 -57.993
-324.656 12064.758 85.128 24 -85.975
-518.542 12659.743 90.148 25 -96.432
-532.608 13187.112 89.096 26 -111.582
-538.157 13787.799 89.490 27 -144.924
-534.476 14433.943 88.110 28 -157.016
-736.614 15007.162 89.652 29 -130.050
-751.135 15578.319 91.105 30 -158.000
-751.847 16180.407 89.745 31 -177.449
-751.821 16757.414 89.444 32 -198.261
-766.237 17318.933 90.784 33 -203.741
-962.177 17868.142 88.231 34 -167.926
-984.476 18488.282 92.094 35 -202.872
-997.940 19115.745 91.139 36 -237.903
-994.486 19718.910 88.455 37 -264.292
-1024.579 20377.892 91.048 38 -300.373
-1220.828 20967.780 90.690 39 -261.100
-1240.218 21635.466 92.458 40 -293.552
-1250.249 22240.057 90.660 41 -300.495
-1243.524 22869.164 88.209 42 -296.656
-1436.101 23515.946 89.434 43 -257.633
-1453.212 24053.124 91.639 44 -294.966
-1484.985 24647.515 92.604 45 -342.405
-1504.359 25321.872 91.834 46 -363.699
-1692.933 25861.491 87.228 47 -318.310
-1751.319 26416.780 96.557 48 -323.973
-1727.748 26995.518 86.317 49 -363.886
-1748.735 27607.870 92.772 50 -382.698
-1927.304 28227.644 92.000 51 -361.276
-1927.038 28903.798 91.689 52 -371.132
-1887.597 29454.695 89.017 53 -408.121
-1841.980 29864.609 86.963 54 -318.984
