#0.0000 0.0000 95.000000 -1 0.000 #x,y,theta,t,z
0.000 0.000 0.000 0 0.000
2.760 503.555 89.866 1 -9.287
4.928 751.040 90.229 2 -9.577
2.312 1142.254 90.483 3 -22.210
21.245 1556.325 87.580 4 -26.090
17.811 1968.856 89.488 5 -8.402
3.283 2386.607 90.762 6 -4.100
-2.562 2864.366 91.032 7 0.561
-14.287 3383.068 90.169 8 -11.253
-24.528 3947.515 90.413 9 -30.244
-43.942 4479.113 90.614 10 -27.051
-15.350 4998.732 87.302 11 -43.754
-45.929 5570.433 90.800 12 -37.414
-60.534 6103.048 90.021 13 -54.321
-97.643 6595.154 91.105 14 -96.459
-95.811 7187.503 89.240 15 -123.319
-102.245 7726.782 89.237 16 -136.519
-132.644 8267.709 89.374 17 -167.778
-292.059 8848.185 89.670 18 -152.855
-305.949 9436.888 91.503 19 -208.076
-319.516 9903.227 89.690 20 -170.600
-285.536 10497.505 85.197 21 -152.475
-258.581 11011.011 90.629 22 -158.716
-512.408 11506.944 100.310 23 -36.841
-475.630 12041.656 83.814 24 -59.885
-486.705 12631.893 90.046 25 -57.074
-643.451 13130.111 88.278 26 -48.474
-651.085 13708.730 90.793 27 -64.221
-632.335 14340.140 89.001 28 -98.443
-672.050 14903.264 90.340 29 -120.698
-833.181 15407.145 90.194 30 -83.341
-848.480 16052.587 89.812 31 -135.131
-837.352 16605.658 90.223 32 -162.502
-1017.121 17148.175 90.655 33 -163.639
-1012.056 17692.130 88.783 34 -165.253
-994.798 18269.796 90.754 35 -218.191
-1014.233 18909.313 90.271 36 -238.348
-1037.784 19517.201 90.317 37 -271.412
-1211.377 20168.692 90.329 38 -242.070
-1237.946 20728.043 90.554 39 -264.465
-1246.506 21390.512 90.696 40 -271.257
-1445.147 21938.874 90.796 41 -214.716
-1451.254 22594.675 90.138 42 -246.717
-1482.251 23214.686 90.596 43 -273.730
-1645.774 23655.160 90.724 44 -226.227
-1647.139 24245.650 90.686 45 -284.968
-1670.623 24907.036 91.730 46 -323.013
-1654.263 25427.265 88.279 47 -381.122
-1866.701 25937.075 95.960 48 -293.517
-1824.034 26483.063 86.150 49 -344.095
-1878.563 27078.998 93.231 50 -372.397
-1870.833 27714.809 90.621 51 -383.956
-2034.362 28345.537 93.385 52 -358.485
-2015.228 28915.202 90.143 53 -390.242
-1961.609 29310.593 85.592 54 -312.596
-1951.719 29651.930 92.494 55 -316.708
-1920.399 29789.399 91.871 56 -293.422
-1882.120 29816.328 7.043 57 -268.972
-1829.403 29741.519 -51.790 58 -177.406
-1767.173 29776.569 6.855 59 -172.429
-1752.410 29758.914 -69.834 60 -150.761
-1751.607 29701.813 -73.483 61 -142.657
-1331.944 29845.383 0.615 62 -80.565
-997.255 30120.800 -4.776 63 9.196
-682.048 30220.119 -1.175 64 34.986
-264.785 30558.777 -2.861 65 79.531
173.489 30636.537 -2.016 66 147.251
596.961 30709.132 -2.500 67 233.889
1152.611 31015.110 0.412 68 274.838
1587.849 30995.873 -8.862 69 341.864
1977.691 30981.794 -6.093 70 412.362
2370.175 30980.780 0.043 71 497.837
2828.845 31145.121 -2.479 72 432.847
3275.083 31154.039 -0.276 73 504.205
3673.800 31134.231 -3.520 74 550.364
3965.255 31139.761 -0.307 75 594.432
4097.858 31138.112 -2.537 76 624.044
4461.651 31151.209 1.516 77 692.916
4920.565 31293.898 3.914 78 559.545
5282.717 31313.409 2.938 79 610.546
5784.184 31333.724 0.819 80 671.982
6195.588 31371.505 -0.401 81 726.470
6665.126 31440.665 -0.673 82 625.227
7106.629 31443.291 -1.037 83 687.057
7581.340 31468.279 3.663 84 753.339
8052.245 31469.112 0.174 85 814.696
8487.575 31561.341 4.201 86 675.436
8944.555 31554.355 -1.736 87 754.050
9397.141 31556.398 0.924 88 821.212
9826.207 31552.997 -2.833 89 875.404
10306.544 31637.226 2.182 90 761.114
10711.685 31647.341 1.008 91 804.694
11159.046 31666.761 2.914 92 870.312
11569.652 31658.120 0.909 93 909.706
11998.151 31727.756 -0.211 94 773.396
12430.527 31734.048 0.385 95 821.591
12849.599 31737.333 -2.440 96 863.537
13256.409 31807.049 0.679 97 722.325
13723.824 31806.344 0.013 98 771.109
14185.861 31813.245 0.896 99 837.042
14641.911 31813.945 1.268 100 887.308
15090.471 31894.525 1.364 101 742.656
15591.490 31890.495 -1.102 102 814.776
16131.904 31862.900 -0.758 103 878.446
16655.490 31957.612 0.389 104 757.131
17006.131 31949.330 -2.047 105 791.529
17491.238 31901.407 -5.692 106 861.847
17916.950 31970.685 -3.580 107 755.141
18462.158 31949.652 -4.442 108 815.553
18954.226 31940.547 -2.118 109 882.693
19435.599 31991.964 -6.842 110 776.339
19880.358 31986.579 -2.093 111 836.886
20045.043 31992.528 2.102 112 859.974
20288.166 31980.981 -2.569 113 873.647
20889.799 32064.132 -3.014 114 781.276
21289.268 32051.971 -2.644 115 828.320
21721.760 32036.613 -3.376 116 894.343
22372.889 32116.548 -3.446 117 818.235
22944.886 32074.955 -6.662 118 937.934
23513.168 32161.761 -3.841 119 846.302
24123.655 32123.324 -4.520 120 927.150
24678.207 32111.831 -3.215 121 989.743
25250.162 32234.791 0.679 122 902.755
25838.981 32207.924 -2.139 123 989.424
26410.995 32291.064 -4.692 124 893.338
26882.321 32262.956 -3.555 125 983.195
27334.552 32236.000 -6.161 126 1064.410
27936.399 32321.362 -5.489 127 958.696
28431.950 32298.084 -2.152 128 1044.689
29018.555 32402.724 -1.550 129 948.248
29556.734 32386.921 -2.584 130 1038.716
30023.341 32360.383 -2.043 131 1113.997
30690.518 32488.878 -2.084 132 1011.183
31159.564 32484.980 -2.611 133 1101.119
31786.524 32794.528 28.652 134 590.746
32221.121 32930.560 -2.002 135 342.312
32733.588 32991.543 -3.682 136 266.037
33134.588 32970.440 -4.078 137 328.148
33474.104 32974.004 -0.830 138 376.866
33948.640 32968.390 -4.562 139 434.626
34374.892 32937.309 -4.922 140 498.063
34847.108 33017.210 -7.145 141 389.203
35346.023 32928.491 -14.097 142 536.336
35839.743 32934.346 -1.305 143 625.739
36375.300 33034.031 -4.910 144 531.970
36838.397 33013.520 -4.384 145 617.520
37279.194 33005.345 -4.998 146 690.066
37892.855 33088.065 -5.700 147 609.585
38322.181 33021.528 -11.052 148 702.410
38804.971 33103.970 -1.308 149 627.784
39371.660 33054.358 -5.367 150 704.600
39988.855 33034.757 -2.547 151 841.347
40531.771 33012.884 -4.470 152 912.465
41050.807 33105.329 -3.119 153 819.938
41575.846 33086.101 -2.588 154 916.750
42144.998 33068.666 -3.266 155 1003.774
42583.589 33180.591 -4.263 156 928.319
43059.586 33185.481 -1.157 157 1006.319
43437.670 33266.049 -2.939 158 945.404
43949.361 33245.996 -3.533 159 1035.767
44234.414 33350.539 -1.438 160 936.803
44698.331 33335.424 -2.509 161 999.724
44604.363 33436.437 -3.771 162 829.119
44693.140 33453.776 19.563 163 813.611
44768.669 33529.798 -9.978 164 664.056
45046.144 33514.349 -4.995 165 716.521
45609.332 33505.338 -1.182 166 814.182
46095.726 33609.842 -1.532 167 745.799
46801.099 33585.914 -3.302 168 839.141
47390.090 33648.260 -3.345 169 797.709
48106.907 33618.696 -3.379 170 907.806
48726.086 33600.432 -2.711 171 988.393
49411.893 33729.845 0.083 172 933.417
50109.136 33720.494 -2.339 173 1046.934
50763.246 33830.130 -1.943 174 973.695
51415.828 33798.673 -3.260 175 1076.438
52144.924 33910.184 -1.254 176 1003.464
52798.051 33902.233 -0.892 177 1097.029
53497.356 34011.982 0.623 178 1025.977
54210.319 34006.367 -1.354 179 1109.871
54838.300 34098.964 -0.630 180 1017.391
55477.001 34104.474 0.359 181 1122.192
56116.706 34122.972 -4.127 182 989.044
56813.501 34110.257 -1.704 183 1061.448
57439.119 34160.849 -0.736 184 952.225
57832.568 34135.944 -3.579 185 1044.983
58094.899 34184.480 -4.167 186 974.693
58526.204 34147.188 -4.569 187 1085.465
58729.258 34197.146 -5.639 188 1004.206
59237.297 34212.861 -5.606 189 925.429
59519.211 34058.309 -8.569 190 552.598
59288.126 34134.251 177.638 191 265.797
59553.066 34126.078 -6.185 192 247.862
59853.151 34079.470 -5.728 193 287.882
