#0.0000 0.0000 95.000000 -1 0.000 #x,y,theta,t,z
0.000 0.000 0.000 0 0.000
0.757 678.517 89.735 1 -8.582
10.102 783.318 83.220 2 -13.354
-3.281 1196.538 90.997 3 -17.247
2.631 1590.360 87.004 4 -20.901
-3.414 2038.541 91.951 5 -25.740
-5.387 2455.663 90.734 6 -30.899
-3.896 2979.531 89.182 7 -34.088
-3.211 3450.488 89.573 8 -43.478
-5.286 3988.034 90.767 9 -57.716
-1.175 4523.029 89.409 10 -67.021
13.564 5065.764 84.984 11 -73.018
14.224 5552.911 89.755 12 -85.995
32.638 6116.974 85.915 13 -104.282
27.555 6601.375 91.058 14 -118.593
43.620 7183.996 84.925 15 -135.468
60.228 7672.390 83.592 16 -144.147
69.097 8225.057 86.259 17 -156.524
86.227 8733.354 84.874 18 -188.464
85.513 9383.209 89.003 19 -217.816
96.932 9723.720 87.379 20 -215.247
88.638 10200.127 86.542 21 -186.307
103.604 10859.682 86.957 22 -187.932
-29.337 11369.362 100.991 23 -92.315
-38.407 11920.529 84.416 24 -102.118
18.997 12574.671 85.174 25 -95.758
-157.271 12985.707 85.103 26 -115.884
-149.511 13634.103 86.776 27 -140.909
-315.498 14122.816 84.165 28 -118.755
-432.246 14727.031 86.330 29 -124.928
-416.842 15225.038 87.910 30 -162.946
-413.754 15789.028 87.744 31 -181.411
-533.283 16402.518 85.640 32 -199.053
-538.967 16875.691 86.556 33 -233.434
-678.416 17454.842 85.841 34 -232.567
-646.439 18064.219 87.320 35 -251.849
-759.367 18623.974 86.285 36 -259.449
-772.704 19289.232 87.977 37 -270.976
-871.889 19995.264 86.128 38 -269.656
-867.893 20528.974 85.408 39 -305.396
-977.424 21226.244 86.669 40 -298.416
-1109.788 21931.531 88.205 41 -258.513
-1221.366 22616.141 86.698 42 -262.591
-1193.698 23298.015 87.619 43 -298.511
-1302.954 23983.753 88.799 44 -298.705
-1412.528 24618.936 90.971 45 -288.335
-1397.084 25034.427 88.626 46 -325.603
-1407.908 25666.261 82.020 47 -345.072
-1457.745 26146.814 98.767 48 -323.749
-1443.166 26684.951 81.863 49 -375.485
-1527.785 27239.950 90.289 50 -337.318
-1591.966 27832.921 90.125 51 -306.083
-1633.944 28268.260 92.103 52 -324.168
-1713.014 28532.752 86.669 53 -281.615
-1747.543 28609.577 78.970 54 -112.064
-1762.316 28985.323 91.831 55 -159.871
-1817.987 28878.765 77.824 56 -75.332
-1770.398 28876.596 12.303 57 -25.401
-1714.799 28894.821 -77.835 58 67.497
