-6293.0 -43968.0   82.8 07:51:17.520 
-6287.0 -43922.0   82.8 07:51:17.620 
-6281.0 -43875.0   82.8 07:51:17.720 
-6276.0 -43828.0   82.8 07:51:17.820 
-6270.0 -43782.0   82.8 07:51:17.920 
-6264.0 -43735.0   82.8 07:51:18.020 
-6259.0 -43689.0   82.8 07:51:18.120 
-6253.0 -43642.0   82.8 07:51:18.220 
-6248.0 -43595.0   82.8 07:51:18.320 
-6242.0 -43548.0   82.8 07:51:18.420 
-6236.0 -43502.0   82.8 07:51:18.520 
-6231.0 -43455.0   82.8 07:51:18.621 
-6225.0 -43408.0   82.8 07:51:18.721 
-6219.0 -43361.0   82.8 07:51:18.820 
-6213.0 -43313.0   82.8 07:51:18.921 
-6208.0 -43266.0   82.8 07:51:19.021 
-6202.0 -43218.0   82.8 07:51:19.120 
-6196.0 -43171.0   82.8 07:51:19.221 
-6190.0 -43123.0   82.8 07:51:19.321 
-6185.0 -43075.0   82.8 07:51:19.421 
-6179.0 -43028.0   82.8 07:51:19.521 
-6173.0 -42980.0   82.8 07:51:19.621 
-6167.0 -42933.0   82.8 07:51:19.721 
-6162.0 -42885.0   82.8 07:51:19.821 
-6156.0 -42837.0   82.8 07:51:19.921 
-6150.0 -42789.0   82.8 07:51:20.021 
-6144.0 -42742.0   82.8 07:51:20.121 
-6138.0 -42694.0   82.8 07:51:20.221 
-6133.0 -42646.0   82.8 07:51:20.321 
-6127.0 -42599.0   82.8 07:51:20.421 
-6121.0 -42551.0   82.8 07:51:20.521 
-6115.0 -42503.0   82.8 07:51:20.621 
-6110.0 -42457.0   82.8 07:51:20.721 
-6104.0 -42409.0   82.8 07:51:20.821 
-6098.0 -42361.0   82.8 07:51:20.921 
-6092.0 -42314.0   82.8 07:51:21.021 
-6087.0 -42266.0   82.8 07:51:21.122 
-6081.0 -42218.0   82.8 07:51:21.222 
-6075.0 -42170.0   82.8 07:51:21.322 
-6069.0 -42123.0   82.8 07:51:21.422 
-6063.0 -42075.0   82.8 07:51:21.522 
-6058.0 -42027.0   82.8 07:51:21.622 
-6052.0 -41980.0   82.8 07:51:21.722 
-6046.0 -41932.0   82.8 07:51:21.822 
-6040.0 -41885.0   82.8 07:51:21.922 
-6034.0 -41837.0   82.8 07:51:22.022 
-6029.0 -41788.0   82.9 07:51:22.122 
-6023.0 -41741.0   82.8 07:51:22.222 
-6017.0 -41694.0   82.8 07:51:22.322 
-6011.0 -41645.0   82.9 07:51:22.422 
-6006.0 -41598.0   82.8 07:51:22.522 
-6000.0 -41551.0   82.8 07:51:22.622 
-5994.0 -41503.0   82.8 07:51:22.722 
-5988.0 -41455.0   82.8 07:51:22.822 
-5983.0 -41407.0   82.8 07:51:22.922 
-5977.0 -41360.0   82.8 07:51:23.022 
-5971.0 -41312.0   82.8 07:51:23.122 
-5965.0 -41264.0   82.8 07:51:23.223 
-5959.0 -41217.0   82.8 07:51:23.323 
-5954.0 -41169.0   82.8 07:51:23.423 
-5948.0 -41122.0   82.8 07:51:23.522 
-5942.0 -41074.0   82.8 07:51:23.623 
-5936.0 -41026.0   82.8 07:51:23.723 
-5931.0 -40978.0   82.8 07:51:23.823 
-5925.0 -40931.0   82.8 07:51:23.923 
-5919.0 -40884.0   82.8 07:51:24.023 
-5913.0 -40836.0   82.8 07:51:24.123 
-5908.0 -40788.0   82.8 07:51:24.223 
-5902.0 -40740.0   82.8 07:51:24.323 
-5896.0 -40693.0   82.8 07:51:24.423 
-5890.0 -40645.0   82.8 07:51:24.523 
-5884.0 -40598.0   82.8 07:51:24.623 
-5878.0 -40549.0   82.8 07:51:24.723 
-5873.0 -40502.0   82.8 07:51:24.823 
-5867.0 -40455.0   82.8 07:51:24.923 
-5861.0 -40406.0   82.8 07:51:25.023 
-5855.0 -40359.0   82.8 07:51:25.123 
-5850.0 -40312.0   82.8 07:51:25.223 
-5844.0 -40265.0   82.8 07:51:25.323 
-5838.0 -40218.0   82.8 07:51:25.423 
-5832.0 -40170.0   82.8 07:51:25.523 
-5827.0 -40123.0   82.8 07:51:25.623 
-5821.0 -40077.0   82.8 07:51:25.724 
-5815.0 -40029.0   82.8 07:51:25.824 
-5809.0 -39982.0   82.8 07:51:25.924 
-5804.0 -39934.0   82.8 07:51:26.024 
-5798.0 -39888.0   82.8 07:51:26.123 
-5792.0 -39841.0   82.8 07:51:26.224 
-5786.0 -39793.0   82.8 07:51:26.324 
-5781.0 -39746.0   82.8 07:51:26.424 
-5775.0 -39698.0   82.8 07:51:26.524 
-5769.0 -39652.0   82.8 07:51:26.624 
-5764.0 -39606.0   82.8 07:51:26.724 
-5758.0 -39563.0   82.8 07:51:26.824 
-5753.0 -39522.0   82.8 07:51:26.924 
-5749.0 -39486.0   82.8 07:51:27.024 
-5745.0 -39453.0   82.7 07:51:27.124 
-5741.0 -39423.0   82.8 07:51:27.224 
-5738.0 -39394.0   82.8 07:51:27.324 
-5734.0 -39366.0   82.8 07:51:27.424 
-5731.0 -39337.0   82.8 07:51:27.524 
-5727.0 -39305.0   82.8 07:51:27.624 
-5723.0 -39271.0   82.8 07:51:27.725 
-5719.0 -39237.0   82.8 07:51:27.824 
-5714.0 -39204.0   82.8 07:51:27.924 
-5710.0 -39170.0   82.8 07:51:28.024 
-5706.0 -39137.0   82.8 07:51:28.124 
-5702.0 -39103.0   82.8 07:51:28.225 
-5698.0 -39070.0   82.8 07:51:28.325 
-5694.0 -39036.0   82.8 07:51:28.425 
-5690.0 -39003.0   82.8 07:51:28.525 
-5686.0 -38969.0   82.8 07:51:28.625 
-5682.0 -38935.0   82.8 07:51:28.725 
-5678.0 -38902.0   82.8 07:51:28.825 
-5674.0 -38868.0   82.8 07:51:28.925 
-5670.0 -38835.0   82.8 07:51:29.025 
-5665.0 -38801.0   82.8 07:51:29.125 
-5661.0 -38767.0   82.8 07:51:29.225 
-5657.0 -38734.0   82.8 07:51:29.325 
-5653.0 -38700.0   82.8 07:51:29.425 
-5649.0 -38666.0   82.8 07:51:29.525 
-5645.0 -38632.0   82.8 07:51:29.625 
-5641.0 -38598.0   82.8 07:51:29.725 
-5637.0 -38563.0   82.8 07:51:29.825 
-5632.0 -38528.0   82.8 07:51:29.925 
-5628.0 -38494.0   82.8 07:51:30.025 
-5624.0 -38458.0   82.8 07:51:30.125 
-5620.0 -38423.0   82.8 07:51:30.225 
-5616.0 -38388.0   82.8 07:51:30.325 
-5611.0 -38353.0   82.8 07:51:30.425 
-5607.0 -38318.0   82.8 07:51:30.525 
-5603.0 -38282.0   82.8 07:51:30.625 
-5599.0 -38248.0   82.8 07:51:30.726 
-5594.0 -38213.0   82.8 07:51:30.826 
-5590.0 -38177.0   82.8 07:51:30.925 
-5586.0 -38142.0   82.8 07:51:31.025 
-5581.0 -38107.0   82.8 07:51:31.126 
-5577.0 -38072.0   82.8 07:51:31.226 
-5573.0 -38037.0   82.8 07:51:31.326 
-5569.0 -38001.0   82.8 07:51:31.426 
-5564.0 -37966.0   82.8 07:51:31.526 
-5560.0 -37931.0   82.8 07:51:31.626 
-5556.0 -37896.0   82.8 07:51:31.726 
-5552.0 -37861.0   82.8 07:51:31.826 
-5547.0 -37826.0   82.8 07:51:31.926 
-5543.0 -37790.0   82.8 07:51:32.026 
-5539.0 -37755.0   82.8 07:51:32.126 
-5534.0 -37720.0   82.8 07:51:32.226 
-5530.0 -37685.0   82.8 07:51:32.326 
-5526.0 -37650.0   82.8 07:51:32.426 
-5522.0 -37614.0   82.8 07:51:32.526 
-5517.0 -37579.0   82.8 07:51:32.626 
-5513.0 -37544.0   82.8 07:51:32.726 
-5509.0 -37509.0   82.8 07:51:32.826 
-5505.0 -37474.0   82.8 07:51:32.926 
-5500.0 -37439.0   82.8 07:51:33.027 
-5496.0 -37403.0   82.8 07:51:33.126 
-5492.0 -37367.0   82.8 07:51:33.226 
-5487.0 -37331.0   82.8 07:51:33.327 
-5483.0 -37296.0   82.8 07:51:33.427 
-5479.0 -37260.0   82.8 07:51:33.527 
-5474.0 -37225.0   82.8 07:51:33.627 
-5470.0 -37190.0   82.8 07:51:33.727 
-5466.0 -37154.0   82.8 07:51:33.827 
-5461.0 -37118.0   82.8 07:51:33.927 
-5457.0 -37082.0   82.8 07:51:34.027 
-5452.0 -37044.0   82.8 07:51:34.127 
-5448.0 -37005.0   82.8 07:51:34.227 
-5443.0 -36967.0   82.8 07:51:34.327 
-5438.0 -36928.0   82.8 07:51:34.427 
-5434.0 -36890.0   82.8 07:51:34.527 
-5429.0 -36852.0   82.8 07:51:34.627 
-5424.0 -36813.0   82.8 07:51:34.727 
-5419.0 -36775.0   82.8 07:51:34.827 
-5415.0 -36736.0   82.8 07:51:34.927 
-5410.0 -36697.0   82.8 07:51:35.027 
-5405.0 -36659.0   82.8 07:51:35.127 
-5401.0 -36621.0   82.8 07:51:35.227 
-5396.0 -36583.0   82.8 07:51:35.327 
-5391.0 -36544.0   82.8 07:51:35.428 
-5387.0 -36506.0   82.8 07:51:35.528 
-5382.0 -36468.0   82.8 07:51:35.628 
-5378.0 -36432.0   82.8 07:51:35.727 
-5373.0 -36397.0   82.8 07:51:35.828 
-5369.0 -36363.0   82.8 07:51:35.928 
-5365.0 -36327.0   82.8 07:51:36.028 
-5360.0 -36292.0   82.8 07:51:36.128 
-5356.0 -36256.0   82.8 07:51:36.228 
-5352.0 -36222.0   82.8 07:51:36.328 
-5348.0 -36186.0   82.8 07:51:36.428 
-5343.0 -36151.0   82.8 07:51:36.528 
-5339.0 -36115.0   82.8 07:51:36.628 
-5335.0 -36080.0   82.8 07:51:36.728 
-5331.0 -36045.0   82.8 07:51:36.828 
-5326.0 -36010.0   82.8 07:51:36.928 
-5322.0 -35975.0   82.8 07:51:37.028 
-5318.0 -35940.0   82.8 07:51:37.128 
-5313.0 -35904.0   82.8 07:51:37.228 
-5309.0 -35869.0   82.8 07:51:37.328 
-5305.0 -35833.0   82.8 07:51:37.428 
-5300.0 -35797.0   82.8 07:51:37.528 
-5296.0 -35761.0   82.8 07:51:37.628 
-5292.0 -35726.0   82.8 07:51:37.728 
-5287.0 -35690.0   82.8 07:51:37.828 
-5283.0 -35654.0   82.8 07:51:37.928 
-5278.0 -35618.0   82.8 07:51:38.029 
-5274.0 -35583.0   82.8 07:51:38.129 
-5270.0 -35547.0   82.8 07:51:38.229 
-5265.0 -35511.0   82.8 07:51:38.329 
-5261.0 -35475.0   82.8 07:51:38.429 
-5257.0 -35439.0   82.8 07:51:38.529 
-5252.0 -35402.0   82.8 07:51:38.629 
-5248.0 -35364.0   82.8 07:51:38.729 
-5243.0 -35327.0   82.8 07:51:38.829 
-5239.0 -35290.0   82.8 07:51:38.929 
-5234.0 -35252.0   82.8 07:51:39.029 
-5229.0 -35214.0   82.8 07:51:39.129 
-5225.0 -35176.0   82.8 07:51:39.229 
-5220.0 -35139.0   82.8 07:51:39.329 
-5216.0 -35102.0   82.8 07:51:39.429 
-5211.0 -35064.0   82.8 07:51:39.529 
-5207.0 -35026.0   82.8 07:51:39.629 
-5202.0 -34989.0   82.8 07:51:39.729 
-5197.0 -34951.0   82.8 07:51:39.829 
-5193.0 -34913.0   82.8 07:51:39.929 
-5188.0 -34875.0   82.8 07:51:40.029 
-5184.0 -34837.0   82.8 07:51:40.129 
-5179.0 -34799.0   82.8 07:51:40.229 
-5174.0 -34761.0   82.8 07:51:40.329 
-5170.0 -34722.0   82.8 07:51:40.429 
-5165.0 -34684.0   82.8 07:51:40.530 
-5160.0 -34646.0   82.8 07:51:40.630 
-5156.0 -34607.0   82.8 07:51:40.730 
-5151.0 -34568.0   82.8 07:51:40.830 
-5146.0 -34529.0   82.8 07:51:40.930 
-5141.0 -34489.0   82.8 07:51:41.030 
-5136.0 -34449.0   82.8 07:51:41.129 
-5132.0 -34409.0   82.8 07:51:41.230 
-5127.0 -34369.0   82.8 07:51:41.330 
-5122.0 -34328.0   82.8 07:51:41.430 
-5117.0 -34288.0   82.8 07:51:41.530 
-5112.0 -34248.0   82.8 07:51:41.630 
-5107.0 -34208.0   82.8 07:51:41.730 
-5102.0 -34168.0   82.8 07:51:41.830 
-5098.0 -34128.0   82.8 07:51:41.930 
-5093.0 -34088.0   82.8 07:51:42.030 
-5088.0 -34048.0   82.8 07:51:42.130 
-5083.0 -34008.0   82.8 07:51:42.230 
-5078.0 -33967.0   82.8 07:51:42.330 
-5073.0 -33927.0   82.8 07:51:42.430 
-5068.0 -33887.0   82.8 07:51:42.530 
-5063.0 -33847.0   82.8 07:51:42.630 
-5058.0 -33807.0   82.8 07:51:42.730 
-5053.0 -33767.0   82.8 07:51:42.830 
-5049.0 -33727.0   82.8 07:51:42.930 
-5044.0 -33687.0   82.8 07:51:43.031 
-5039.0 -33647.0   82.8 07:51:43.131 
-5034.0 -33606.0   82.8 07:51:43.231 
-5029.0 -33566.0   82.8 07:51:43.331 
-5024.0 -33526.0   82.8 07:51:43.431 
-5019.0 -33486.0   82.8 07:51:43.531 
-5014.0 -33446.0   82.8 07:51:43.631 
-5009.0 -33406.0   82.8 07:51:43.731 
-5005.0 -33366.0   82.8 07:51:43.831 
-5000.0 -33325.0   82.8 07:51:43.931 
-4995.0 -33285.0   82.8 07:51:44.031 
-4990.0 -33246.0   82.8 07:51:44.131 
-4985.0 -33206.0   82.8 07:51:44.231 
-4981.0 -33169.0   82.8 07:51:44.331 
-4977.0 -33135.0   82.8 07:51:44.431 
-4973.0 -33104.0   82.6 07:51:44.531 
-4969.0 -33078.0   81.8 07:51:44.631 
-4966.0 -33053.0   81.7 07:51:44.731 
-4963.0 -33032.0   81.7 07:51:44.831 
-4960.0 -33012.0   81.6 07:51:44.931 
-4958.0 -32997.0   80.6 07:51:45.031 
-4956.0 -32984.0   79.1 07:51:45.131 
-4954.0 -32975.0   78.4 07:51:45.231 
-4952.0 -32968.0   78.4 07:51:45.332 
-4951.0 -32962.0   78.4 07:51:45.431 
-4950.0 -32955.0   78.4 07:51:45.531 
-4948.0 -32944.0   78.3 07:51:45.631 
-4945.0 -32931.0   78.3 07:51:45.732 
-4942.0 -32914.0   78.3 07:51:45.832 
-4938.0 -32895.0   78.3 07:51:45.932 
-4933.0 -32873.0   78.2 07:51:46.032 
-4928.0 -32848.0   78.3 07:51:46.132 
-4922.0 -32819.0   78.2 07:51:46.232 
-4916.0 -32788.0   78.1 07:51:46.332 
-4909.0 -32754.0   78.1 07:51:46.432 
-4901.0 -32718.0   78.1 07:51:46.532 
-4893.0 -32679.0   78.1 07:51:46.632 
-4885.0 -32636.0   78.0 07:51:46.732 
-4875.0 -32590.0   78.0 07:51:46.832 
-4865.0 -32542.0   78.0 07:51:46.932 
-4854.0 -32491.0   78.0 07:51:47.032 
-4843.0 -32437.0   78.0 07:51:47.132 
-4831.0 -32380.0   78.0 07:51:47.232 
-4820.0 -32325.0   78.0 07:51:47.332 
-4809.0 -32275.0   77.9 07:51:47.432 
-4799.0 -32226.0   78.0 07:51:47.532 
-4790.0 -32180.0   78.0 07:51:47.633 
-4781.0 -32137.0   78.0 07:51:47.733 
-4772.0 -32094.0   78.0 07:51:47.833 
-4763.0 -32052.0   78.0 07:51:47.933 
-4755.0 -32011.0   78.0 07:51:48.033 
-4746.0 -31968.0   78.0 07:51:48.133 
-4737.0 -31925.0   78.0 07:51:48.233 
-4728.0 -31881.0   78.0 07:51:48.333 
-4719.0 -31841.0   77.9 07:51:48.433 
-4711.0 -31801.0   78.0 07:51:48.533 
-4703.0 -31760.0   78.0 07:51:48.633 
-4694.0 -31718.0   78.0 07:51:48.733 
-4685.0 -31676.0   78.0 07:51:48.833 
-4676.0 -31634.0   78.0 07:51:48.933 
-4668.0 -31593.0   78.0 07:51:49.033 
-4659.0 -31552.0   78.0 07:51:49.133 
-4650.0 -31509.0   78.0 07:51:49.233 
-4642.0 -31467.0   78.0 07:51:49.333 
-4633.0 -31426.0   78.0 07:51:49.433 
-4625.0 -31385.0   78.0 07:51:49.533 
-4616.0 -31342.0   78.0 07:51:49.633 
-4607.0 -31299.0   78.0 07:51:49.733 
-4598.0 -31257.0   77.9 07:51:49.833 
-4589.0 -31215.0   78.0 07:51:49.933 
-4580.0 -31172.0   78.0 07:51:50.033 
-4571.0 -31129.0   78.0 07:51:50.133 
-4562.0 -31086.0   77.9 07:51:50.233 
-4554.0 -31044.0   78.0 07:51:50.334 
-4545.0 -31001.0   78.0 07:51:50.434 
-4536.0 -30958.0   78.0 07:51:50.534 
-4527.0 -30916.0   77.9 07:51:50.634 
-4519.0 -30876.0   78.0 07:51:50.734 
-4511.0 -30838.0   78.0 07:51:50.834 
-4503.0 -30801.0   77.9 07:51:50.934 
-4495.0 -30763.0   78.0 07:51:51.034 
-4487.0 -30725.0   78.0 07:51:51.134 
-4479.0 -30688.0   77.9 07:51:51.234 
-4472.0 -30653.0   78.0 07:51:51.334 
-4466.0 -30621.0   78.0 07:51:51.434 
-4459.0 -30589.0   78.0 07:51:51.534 
-4453.0 -30560.0   78.1 07:51:51.634 
-4447.0 -30532.0   78.0 07:51:51.734 
-4441.0 -30501.0   78.0 07:51:51.834 
-4434.0 -30469.0   78.0 07:51:51.934 
-4427.0 -30437.0   78.0 07:51:52.034 
-4420.0 -30404.0   77.9 07:51:52.134 
-4413.0 -30369.0   77.9 07:51:52.234 
-4406.0 -30333.0   77.9 07:51:52.335 
-4399.0 -30299.0   77.9 07:51:52.435 
-4392.0 -30265.0   78.0 07:51:52.534 
-4384.0 -30231.0   78.0 07:51:52.634 
-4377.0 -30196.0   77.9 07:51:52.734 
-4370.0 -30161.0   78.0 07:51:52.835 
-4363.0 -30127.0   78.0 07:51:52.935 
-4355.0 -30092.0   77.9 07:51:53.035 
-4348.0 -30057.0   77.9 07:51:53.135 
-4341.0 -30022.0   77.9 07:51:53.235 
-4334.0 -29988.0   78.0 07:51:53.335 
-4326.0 -29953.0   77.9 07:51:53.435 
-4319.0 -29917.0   78.0 07:51:53.535 
-4312.0 -29882.0   77.9 07:51:53.635 
-4304.0 -29847.0   77.9 07:51:53.735 
-4297.0 -29812.0   78.0 07:51:53.835 
-4290.0 -29776.0   78.0 07:51:53.935 
-4282.0 -29741.0   77.9 07:51:54.035 
-4275.0 -29706.0   78.0 07:51:54.135 
-4268.0 -29670.0   78.0 07:51:54.235 
-4260.0 -29635.0   78.0 07:51:54.335 
-4253.0 -29600.0   78.0 07:51:54.435 
-4245.0 -29564.0   78.0 07:51:54.535 
-4238.0 -29527.0   78.0 07:51:54.635 
-4230.0 -29490.0   78.0 07:51:54.735 
-4223.0 -29454.0   78.0 07:51:54.835 
-4215.0 -29418.0   78.0 07:51:54.936 
-4208.0 -29382.0   78.0 07:51:55.036 
-4200.0 -29345.0   78.0 07:51:55.136 
-4193.0 -29309.0   78.0 07:51:55.235 
-4185.0 -29272.0   78.0 07:51:55.335 
-4177.0 -29236.0   78.0 07:51:55.436 
-4170.0 -29198.0   78.0 07:51:55.536 
-4162.0 -29161.0   78.0 07:51:55.636 
-4154.0 -29122.0   77.9 07:51:55.736 
-4146.0 -29084.0   78.0 07:51:55.836 
-4138.0 -29045.0   77.9 07:51:55.936 
-4129.0 -29005.0   78.0 07:51:56.036 
-4121.0 -28965.0   77.9 07:51:56.136 
-4113.0 -28925.0   78.0 07:51:56.236 
-4104.0 -28885.0   77.9 07:51:56.336 
-4096.0 -28844.0   78.0 07:51:56.436 
-4088.0 -28805.0   77.9 07:51:56.536 
-4080.0 -28766.0   78.0 07:51:56.636 
-4071.0 -28726.0   78.0 07:51:56.736 
-4063.0 -28686.0   78.0 07:51:56.836 
-4055.0 -28647.0   78.0 07:51:56.937 
-4047.0 -28607.0   78.0 07:51:57.036 
-4038.0 -28567.0   78.0 07:51:57.136 
-4030.0 -28527.0   78.0 07:51:57.236 
-4022.0 -28487.0   78.0 07:51:57.336 
-4013.0 -28447.0   78.0 07:51:57.436 
-4005.0 -28406.0   78.0 07:51:57.537 
-3997.0 -28366.0   78.0 07:51:57.637 
-3988.0 -28326.0   78.0 07:51:57.737 
-3980.0 -28286.0   78.0 07:51:57.837 
-3972.0 -28246.0   78.0 07:51:57.937 
-3963.0 -28206.0   78.0 07:51:58.037 
-3955.0 -28166.0   78.0 07:51:58.137 
-3947.0 -28126.0   78.0 07:51:58.237 
-3938.0 -28086.0   78.0 07:51:58.337 
-3930.0 -28046.0   78.0 07:51:58.437 
-3922.0 -28006.0   78.0 07:51:58.537 
-3913.0 -27966.0   78.0 07:51:58.637 
-3905.0 -27926.0   78.0 07:51:58.737 
-3897.0 -27885.0   78.0 07:51:58.837 
-3888.0 -27845.0   78.0 07:51:58.937 
-3880.0 -27805.0   78.0 07:51:59.037 
-3872.0 -27766.0   78.0 07:51:59.137 
-3863.0 -27725.0   78.0 07:51:59.237 
-3855.0 -27685.0   78.0 07:51:59.337 
-3847.0 -27645.0   78.0 07:51:59.437 
-3838.0 -27605.0   78.0 07:51:59.537 
-3830.0 -27565.0   78.0 07:51:59.637 
-3822.0 -27525.0   77.9 07:51:59.737 
-3813.0 -27485.0   78.0 07:51:59.837 
-3805.0 -27445.0   78.0 07:51:59.937 
-3797.0 -27405.0   78.0 07:52:00.037 
-3788.0 -27365.0   78.0 07:52:00.138 
-3780.0 -27325.0   78.0 07:52:00.238 
-3772.0 -27285.0   78.0 07:52:00.338 
-3763.0 -27244.0   78.0 07:52:00.438 
-3755.0 -27204.0   78.0 07:52:00.538 
-3747.0 -27164.0   78.0 07:52:00.638 
-3738.0 -27124.0   78.0 07:52:00.738 
-3730.0 -27084.0   77.9 07:52:00.838 
-3722.0 -27044.0   78.0 07:52:00.938 
-3713.0 -27004.0   77.9 07:52:01.038 
-3705.0 -26964.0   77.9 07:52:01.138 
-3697.0 -26924.0   78.0 07:52:01.238 
-3688.0 -26884.0   78.0 07:52:01.338 
-3680.0 -26844.0   78.0 07:52:01.438 
-3671.0 -26804.0   78.0 07:52:01.538 
-3663.0 -26764.0   77.9 07:52:01.638 
-3655.0 -26724.0   78.0 07:52:01.738 
-3646.0 -26684.0   77.9 07:52:01.838 
-3638.0 -26643.0   78.0 07:52:01.938 
-3630.0 -26603.0   78.0 07:52:02.038 
-3621.0 -26563.0   78.0 07:52:02.138 
-3613.0 -26523.0   77.9 07:52:02.239 
-3605.0 -26483.0   78.0 07:52:02.338 
-3596.0 -26442.0   78.0 07:52:02.438 
-3588.0 -26401.0   77.9 07:52:02.538 
-3579.0 -26361.0   77.9 07:52:02.640 
-3571.0 -26320.0   78.0 07:52:02.739 
-3562.0 -26279.0   78.0 07:52:02.839 
-3554.0 -26239.0   78.0 07:52:02.939 
-3546.0 -26199.0   78.0 07:52:03.039 
-3537.0 -26159.0   78.0 07:52:03.139 
-3529.0 -26118.0   78.0 07:52:03.239 
-3521.0 -26080.0   78.0 07:52:03.339 
-3513.0 -26042.0   77.9 07:52:03.439 
-3505.0 -26005.0   78.0 07:52:03.539 
-3498.0 -25968.0   78.0 07:52:03.639 
-3490.0 -25931.0   78.0 07:52:03.739 
-3482.0 -25893.0   77.9 07:52:03.839 
-3474.0 -25855.0   77.8 07:52:03.939 
-3466.0 -25819.0   77.9 07:52:04.039 
-3459.0 -25782.0   78.0 07:52:04.139 
-3451.0 -25744.0   78.0 07:52:04.239 
-3443.0 -25707.0   77.9 07:52:04.339 
-3435.0 -25669.0   78.0 07:52:04.439 
-3427.0 -25632.0   78.0 07:52:04.539 
-3420.0 -25594.0   78.0 07:52:04.639 
-3412.0 -25557.0   78.0 07:52:04.739 
-3404.0 -25520.0   78.0 07:52:04.840 
-3396.0 -25482.0   78.0 07:52:04.940 
-3389.0 -25446.0   78.0 07:52:05.039 
-3382.0 -25412.0   78.0 07:52:05.140 
-3375.0 -25380.0   78.0 07:52:05.240 
-3368.0 -25348.0   78.0 07:52:05.340 
-3362.0 -25315.0   78.0 07:52:05.440 
-3355.0 -25281.0   77.9 07:52:05.540 
-3348.0 -25248.0   77.9 07:52:05.640 
-3341.0 -25214.0   78.0 07:52:05.740 
-3334.0 -25180.0   78.0 07:52:05.840 
-3326.0 -25146.0   78.0 07:52:05.940 
-3319.0 -25112.0   78.0 07:52:06.040 
-3312.0 -25077.0   78.0 07:52:06.140 
-3305.0 -25041.0   78.0 07:52:06.240 
-3297.0 -25006.0   78.0 07:52:06.340 
-3290.0 -24971.0   78.0 07:52:06.440 
-3283.0 -24936.0   78.0 07:52:06.540 
-3275.0 -24900.0   78.0 07:52:06.640 
-3268.0 -24865.0   78.0 07:52:06.740 
-3261.0 -24830.0   78.0 07:52:06.840 
-3253.0 -24794.0   77.9 07:52:06.940 
-3246.0 -24759.0   78.0 07:52:07.040 
-3239.0 -24724.0   77.9 07:52:07.140 
-3231.0 -24689.0   77.9 07:52:07.241 
-3224.0 -24653.0   78.0 07:52:07.341 
-3217.0 -24618.0   78.0 07:52:07.441 
-3209.0 -24583.0   78.0 07:52:07.541 
-3202.0 -24547.0   78.0 07:52:07.641 
-3195.0 -24512.0   78.0 07:52:07.741 
-3187.0 -24476.0   78.0 07:52:07.841 
-3180.0 -24440.0   77.9 07:52:07.941 
-3172.0 -24404.0   78.0 07:52:08.041 
-3165.0 -24368.0   77.9 07:52:08.141 
-3157.0 -24333.0   78.0 07:52:08.241 
-3150.0 -24297.0   78.0 07:52:08.341 
-3142.0 -24261.0   78.0 07:52:08.441 
-3135.0 -24226.0   77.9 07:52:08.541 
-3128.0 -24190.0   78.0 07:52:08.641 
-3120.0 -24154.0   78.0 07:52:08.741 
-3113.0 -24119.0   78.0 07:52:08.841 
-3105.0 -24083.0   77.9 07:52:08.941 
-3098.0 -24047.0   78.0 07:52:09.041 
-3091.0 -24011.0   78.0 07:52:09.141 
-3083.0 -23976.0   78.0 07:52:09.241 
-3076.0 -23940.0   78.0 07:52:09.342 
-3068.0 -23904.0   78.0 07:52:09.441 
-3061.0 -23868.0   78.0 07:52:09.541 
-3053.0 -23832.0   77.9 07:52:09.642 
-3046.0 -23797.0   78.0 07:52:09.741 
-3038.0 -23761.0   78.0 07:52:09.842 
-3031.0 -23725.0   78.0 07:52:09.942 
-3024.0 -23689.0   77.9 07:52:10.042 
-3016.0 -23654.0   78.0 07:52:10.142 
-3009.0 -23617.0   78.0 07:52:10.242 
-3001.0 -23581.0   78.0 07:52:10.342 
-2993.0 -23543.0   78.0 07:52:10.442 
-2986.0 -23506.0   78.0 07:52:10.542 
-2978.0 -23472.0   78.1 07:52:10.642 
-2972.0 -23441.0   77.8 07:52:10.742 
-2966.0 -23415.0   78.0 07:52:10.842 
-2961.0 -23390.0   78.3 07:52:10.942 
-2957.0 -23367.0   79.1 07:52:11.042 
-2953.0 -23348.0   79.2 07:52:11.142 
-2950.0 -23332.0   79.2 07:52:11.242 
-2948.0 -23317.0   79.2 07:52:11.342 
-2944.0 -23299.0   79.2 07:52:11.442 
-2940.0 -23278.0   79.2 07:52:11.542 
-2936.0 -23255.0   79.2 07:52:11.642 
-2931.0 -23228.0   79.2 07:52:11.742 
-2925.0 -23198.0   79.2 07:52:11.842 
-2919.0 -23165.0   79.2 07:52:11.943 
-2913.0 -23130.0   79.2 07:52:12.043 
-2906.0 -23091.0   79.2 07:52:12.142 
-2898.0 -23050.0   79.2 07:52:12.242 
-2890.0 -23005.0   79.3 07:52:12.342 
-2881.0 -22958.0   79.3 07:52:12.443 
-2872.0 -22909.0   79.2 07:52:12.543 
-2863.0 -22863.0   79.3 07:52:12.643 
-2855.0 -22819.0   79.2 07:52:12.743 
-2848.0 -22778.0   79.2 07:52:12.843 
-2840.0 -22739.0   79.2 07:52:12.943 
-2833.0 -22701.0   79.2 07:52:13.043 
-2826.0 -22663.0   79.2 07:52:13.143 
-2819.0 -22622.0   79.2 07:52:13.243 
-2811.0 -22581.0   79.2 07:52:13.343 
-2803.0 -22539.0   79.2 07:52:13.443 
