1487371778.368420 0.704912 25.372189 -3.839011 0.534493 -0.533081 0.566910 -0.329780
1487371779.436497 0.631179 25.035099 -3.783897 0.537303 -0.532775 0.566796 -0.325882
1487371780.530835 0.564073 24.715506 -3.689825 0.536659 -0.533823 0.566758 -0.325292
1487371781.671682 0.807228 24.465601 -3.928030 0.545709 -0.521793 0.567422 -0.328583
1487371782.800594 0.757357 24.181461 -3.827004 0.546591 -0.522147 0.565259 -0.330278
1487371783.903479 0.843918 23.848354 -3.858363 0.547833 -0.524526 0.563726 -0.327054
1487371785.065331 0.861339 23.433170 -3.843454 0.547660 -0.519333 0.567790 -0.328599
1487371786.186949 0.885123 23.108820 -3.796994 0.558865 -0.522372 0.561256 -0.315895
1487371787.273367 0.904432 22.693499 -3.789543 0.549551 -0.526549 0.553215 -0.338663
1487371788.376730 0.840611 22.279881 -3.663116 0.552639 -0.525444 0.551886 -0.337520
1487371789.466233 0.883488 21.868694 -3.746900 0.549812 -0.515392 0.557292 -0.348573
1487371790.570781 0.838895 21.480055 -3.650850 0.552088 -0.517295 0.555415 -0.345135
1487371791.666188 0.897866 21.114576 -3.656970 0.552088 -0.516841 0.557165 -0.342990
1487371792.692540 0.875680 20.733175 -3.561655 0.551739 -0.516668 0.556406 -0.345037
1487371793.721516 0.836962 20.357712 -3.510602 0.549167 -0.518364 0.552898 -0.352161
1487371794.778928 0.816830 20.182579 -3.469661 0.546223 -0.518476 0.554726 -0.353698
1487371795.822003 0.728202 19.879807 -3.400111 0.543127 -0.522353 0.559626 -0.344933
1487371797.024404 0.755743 19.400740 -3.320986 0.546965 -0.520970 0.556149 -0.346581
1487371798.147933 0.646468 18.983219 -3.207949 0.538521 -0.521339 0.565384 -0.344299
1487371799.221432 0.595258 18.589298 -3.097907 0.537743 -0.522843 0.567162 -0.340286
1487371800.267660 0.469044 18.174728 -2.975805 0.533818 -0.527439 0.568990 -0.336300
1487371801.352533 0.424384 17.755896 -2.863012 0.530020 -0.525702 0.576929 -0.331464
1487371802.473227 0.303197 17.322561 -2.744676 0.529624 -0.525639 0.576351 -0.333199
1487371803.504178 0.191891 16.897821 -2.620319 0.527450 -0.528265 0.578152 -0.329352
1487371804.660081 0.087866 16.458698 -2.501707 0.529625 -0.526629 0.579406 -0.326263
1487371805.802904 -0.012744 15.990909 -2.353367 0.524955 -0.530556 0.582548 -0.321825
1487371806.881194 -0.136236 15.594345 -2.231531 0.521914 -0.529488 0.586862 -0.320688
1487371808.171971 -0.269540 15.059876 -2.078746 0.522737 -0.527212 0.586806 -0.323192
1487371809.199389 -0.339642 14.654822 -1.981036 0.521400 -0.531394 0.583196 -0.325031
1487371810.226992 -0.437030 14.263255 -1.872910 0.522108 -0.533546 0.579200 -0.327504
1487371811.245349 -0.508695 13.893063 -1.768264 0.524484 -0.534947 0.577576 -0.324276
1487371812.354746 -0.547203 13.448028 -1.671728 0.529864 -0.529512 0.578751 -0.322350
1487371813.356398 -0.654514 13.093173 -1.567622 0.534379 -0.537561 0.567880 -0.320906
1487371814.373819 -0.721642 12.703443 -1.470933 0.537778 -0.534747 0.569265 -0.317455
1487371815.554486 -0.699959 12.235164 -1.413281 0.538573 -0.533871 0.569566 -0.317041
1487371816.650519 -0.648800 11.842926 -1.400052 0.537381 -0.534484 0.569953 -0.317336
1487371817.719770 -0.714410 11.423993 -1.304326 0.552889 -0.536914 0.555953 -0.311373
1487371818.851968 -0.779803 11.051491 -1.200268 0.558994 -0.532485 0.560512 -0.299686
1487371819.978006 -0.829212 10.631952 -1.099168 0.546776 -0.534396 0.562717 -0.314336
1487371821.112188 -0.925971 10.237515 -0.977685 0.538469 -0.532941 0.570550 -0.317014
1487371822.215409 -1.012899 9.841393 -0.848575 0.545558 -0.534077 0.565690 -0.311646
1487371823.345832 -1.039695 9.396595 -0.745682 0.551030 -0.525546 0.567640 -0.312972
1487371824.428360 -1.000048 9.038441 -0.734114 0.550931 -0.531530 0.561367 -0.314353
1487371825.594512 -1.053241 8.587523 -0.624244 0.557959 -0.533156 0.554737 -0.310956
1487371826.665298 -1.143368 8.147284 -0.507223 0.569512 -0.528112 0.551635 -0.304061
1487371827.738611 -1.174565 7.719155 -0.402491 0.568087 -0.522903 0.558731 -0.302767
1487371828.814821 -1.147526 7.299716 -0.368682 0.567063 -0.531462 0.545474 -0.313760
1487371829.891330 -0.766391 6.910595 -0.637127 0.564580 -0.528250 0.545238 -0.323910
1487371830.995430 -0.798909 6.385468 -0.584654 0.570560 -0.521287 0.543800 -0.327112
1487371832.041175 -0.832569 5.935009 -0.799670 0.573277 -0.513193 0.540724 -0.340006
1487371833.142995 -0.579837 5.403936 -0.628299 0.577953 -0.516272 0.534259 -0.337639
1487371834.264762 -0.645301 4.889982 -0.502098 0.579226 -0.520536 0.526241 -0.341482
1487371835.375847 -0.603324 4.409203 -0.422926 0.579835 -0.516112 0.525995 -0.347490
1487371836.377149 -0.596502 4.030770 -0.347116 0.577453 -0.518952 0.530200 -0.340772
1487371837.526986 -0.641221 3.490455 -0.224723 0.584153 -0.510087 0.528784 -0.344912
1487371838.611542 -0.636164 3.002535 -0.128267 0.587930 -0.511418 0.522327 -0.346359
1487371839.678882 -0.693342 2.548660 0.000993 0.581513 -0.512473 0.525825 -0.350317
1487371840.741458 -0.502035 2.131190 -0.035618 0.592874 -0.504309 0.526235 -0.342417
1487371841.905576 -0.361657 1.724431 -0.041011 0.601794 -0.492332 0.532649 -0.334272
1487371842.945914 -0.335423 1.330320 0.030916 0.595375 -0.500657 0.526853 -0.342488
1487371843.965177 -0.330881 0.914849 0.115861 0.596185 -0.503326 0.522463 -0.343887
1487371845.033765 -0.352750 0.496938 0.221738 0.594980 -0.494746 0.534670 -0.339637
1487371846.077367 -0.382680 0.084248 0.333637 0.586996 -0.504085 0.527264 -0.351179
1487371847.077964 -0.410531 -0.075555 0.372762 0.539870 -0.539810 0.558506 -0.324372
1487371848.145641 -0.452404 -0.073398 0.357914 0.447034 -0.588176 0.615580 -0.274355
1487371849.260308 -0.402691 -0.084900 0.299016 0.352517 -0.632942 0.655416 -0.213415
1487371850.360777 -0.414724 -0.088180 0.263492 0.233001 -0.671219 0.689539 -0.140400
1487371851.499273 -0.458575 -0.074760 0.244642 0.159741 -0.687405 0.701330 -0.100468
1487371852.581048 -0.465933 -0.042618 0.199262 0.052688 -0.697537 0.713545 -0.038991
1487371853.709870 -0.496005 -0.025160 0.192648 -0.017089 -0.700201 0.713718 0.005774
1487371854.847650 -0.830402 -0.008960 0.200018 -0.021905 -0.705301 0.708505 0.009560
1487371855.952577 -1.417328 0.020353 0.193098 -0.026739 -0.706442 0.707225 0.007615
1487371856.957011 -1.904206 0.026472 0.176812 -0.027137 -0.706358 0.707256 0.010523
1487371857.988239 -2.060687 0.024349 0.174913 -0.015574 -0.706179 0.707862 0.000453
1487371859.049651 -2.422397 0.023342 0.182064 0.002834 0.707134 -0.707074 0.000172
1487371860.055019 -2.930280 0.008268 0.185602 0.001970 0.707432 -0.706720 0.009158
1487371861.222617 -3.469305 0.010938 0.189938 0.004319 -0.705877 0.708320 0.001608
1487371862.388428 -4.051738 0.040643 0.191650 -0.001537 -0.698090 0.715997 -0.004060
1487371863.536672 -4.586188 0.051928 0.201105 -0.000413 -0.692682 0.721200 0.007822
1487371864.718569 -5.192406 0.028281 0.204136 0.000774 -0.691351 0.722497 0.005684
1487371865.756003 -5.704517 0.085466 0.196241 -0.004411 -0.693650 0.720060 0.018560
1487371866.817629 -6.218169 0.079410 0.219177 0.000900 -0.695941 0.717878 0.017782
1487371867.898791 -6.725888 0.079194 0.226364 0.012956 -0.704577 0.708842 0.030749
1487371868.978024 -7.338345 0.083500 0.253139 0.000524 -0.698990 0.715106 0.006032
1487371870.035436 -7.900020 0.112444 0.272372 0.011145 -0.697705 0.716104 0.016722
1487371871.067567 -8.443717 0.099452 0.300466 0.012476 -0.696798 0.716895 0.019445
1487371872.138753 -8.993458 0.099393 0.330520 0.011663 -0.700266 0.713587 0.016878
1487371873.222880 -9.461970 0.121851 0.359356 0.015270 -0.701722 0.711976 0.021060
1487371874.264570 -9.911019 0.097557 0.381491 0.014655 -0.698212 0.715364 0.023202
1487371875.322708 -10.360291 0.099842 0.322078 0.019263 -0.700319 0.713064 0.026873
1487371876.439094 -10.932742 0.074991 0.351051 0.015293 -0.700479 0.713170 0.022011
1487371877.566661 -11.516433 0.107225 0.393928 0.012621 -0.702565 0.711291 0.017555
1487371878.613059 -12.032569 0.129211 0.415595 0.015059 -0.701271 0.712448 0.020237
1487371879.734352 -12.597628 0.127266 0.381239 -0.009130 0.707093 -0.707012 -0.008425
1487371880.798982 -13.000892 0.127911 0.317903 0.017777 -0.700540 0.713086 0.020885
1487371881.865238 -13.467436 0.093096 0.344468 0.019733 -0.700115 0.713432 0.021556
1487371882.948644 -13.987732 0.114807 0.382251 0.021876 -0.702076 0.711439 0.021573
1487371884.012476 -14.491668 0.086698 0.394622 0.018404 -0.703575 0.710130 0.018958
1487371885.159045 -15.035122 0.092890 0.436898 -0.018986 0.706996 -0.706754 -0.017166
1487371886.215888 -15.546087 0.086558 0.468913 -0.022404 0.707956 -0.705570 -0.021614
1487371887.351058 -16.131203 0.067016 0.498388 0.025269 -0.706493 0.706866 0.023880
1487371888.382949 -16.681206 0.076452 0.511936 0.025377 -0.703839 0.709605 0.020651
1487371889.486339 -17.229698 0.071183 0.549756 0.026586 -0.705154 0.708159 0.023703
1487371890.591591 -17.830591 0.071722 0.598837 0.025603 -0.706641 0.706900 0.017207
1487371891.743164 -18.453306 0.056987 0.646764 -0.028281 0.707469 -0.705918 -0.019205
1487371892.832734 -19.096363 0.053312 0.695506 -0.026733 0.711815 -0.701661 -0.016644
1487371893.875688 -19.620470 0.019562 0.699377 -0.030873 0.712499 -0.700668 -0.021336
1487371894.889202 -20.170467 0.019211 0.749891 -0.030265 0.715618 -0.697481 -0.022275
1487371895.913541 -20.660997 -0.008518 0.780601 -0.024597 0.714010 -0.699350 -0.022212
1487371896.931508 -20.937283 0.010955 0.800299 -0.004748 0.713358 -0.699847 -0.036224
1487371897.988548 -21.415192 0.035598 0.810997 0.002655 0.711741 -0.701188 -0.041874
1487371899.099892 -21.882998 0.061456 0.824676 0.002848 0.711801 -0.700830 -0.046567
1487371900.132813 -22.413374 0.108856 0.868939 0.004877 0.712975 -0.699869 -0.042735
1487371901.291392 -23.036737 0.145021 0.899575 0.008785 0.713072 -0.700121 -0.035820
1487371902.404176 -23.524733 0.176360 0.923859 0.005104 0.716257 -0.696509 -0.042714
1487371903.420280 -23.980705 0.211892 0.921349 0.005815 0.708160 -0.704485 -0.046654
1487371904.553517 -24.517021 0.251889 0.963227 0.004669 0.710696 -0.702040 -0.045048
1487371905.685858 -25.022110 0.279139 1.004797 -0.000349 0.713353 -0.699204 -0.047343
1487371906.716305 -25.528633 0.302341 1.029021 0.003661 0.710953 -0.702101 -0.039827
1487371907.905630 -26.130373 0.365510 1.081059 0.001362 0.711692 -0.701135 -0.043620
1487371909.002430 -26.706518 0.392381 1.115950 -0.002059 0.709554 -0.703117 -0.046422
1487371910.139495 -27.261827 0.423542 1.159986 -0.003847 0.709609 -0.702790 -0.050265
1487371911.164234 -27.806742 0.458404 1.207183 -0.003655 0.710028 -0.702283 -0.051441
1487371912.322034 -28.442492 0.507592 1.265546 -0.002476 0.712672 -0.699773 -0.049098
1487371913.341556 -28.928526 0.525244 1.310063 -0.001051 0.709838 -0.702958 -0.044492
1487371914.456413 -29.289646 0.562150 1.338007 0.001731 -0.703450 0.709137 0.047754
1487371915.536106 -29.628881 0.602199 1.365432 0.002115 -0.699950 0.712528 0.048684
1487371916.599515 -29.972462 0.543942 1.393596 -0.004292 0.706575 -0.705917 -0.049133
1487371917.727206 -30.287743 0.587671 1.422462 -0.004761 0.713653 -0.698536 -0.052192
1487371918.834699 -30.596544 0.628977 1.461447 -0.003324 0.713435 -0.699227 -0.045614
1487371919.941828 -30.840942 0.639504 1.483971 -0.011571 0.711722 -0.700148 -0.055776
