1696.7 -510599.4 0.0 24735.3 -399765.2 -5113.8 1
2190.0 272090.6 0.0 20141.1 466129.0 -5179.1 2
231.1 1543859.7 0.0 21296.8 2145144.0 -5106.6 3
142.8 736041.8 0.0 12769.5 560861.9 -5118.4 4
1064.3 897801.7 0.0 -147.8 457676.9 -5103.7 5
228.1 309052.8 0.0 19388.2 474879.5 -5080.2 6
-572.1 138873.1 0.0 5950.0 247133.9 -5072.7 7
479.7 29419.1 0.0 13073.5 58015.1 -5160.0 8
625.7 677363.3 0.0 9061.2 1061245.5 -5173.7 9
3049.9 -212964.9 0.0 9411.0 278659.0 -5015.3 10
2849.1 909122.8 0.0 15523.8 1463060.4 -5154.1 11
3502.8 1045287.7 0.0 16502.5 1125215.8 -5060.6 12
-649.5 605212.9 0.0 -15018.6 897218.8 -5017.9 13
282.0 420626.2 0.0 23129.6 940074.5 -5026.1 14
319.3 507087.3 0.0 8577.5 1046989.6 -5148.2 15
616.2 -630208.0 0.0 6814.7 31129.0 -5188.7 16
1126.6 708169.2 0.0 739.0 973284.5 -5062.2 17
1366.6 1090122.4 0.0 11198.2 1024856.6 -5092.0 18
637.4 -402294.4 0.0 157.6 -615883.0 -5156.0 19
1592.9 469732.8 0.0 13313.4 775064.6 -5222.4 20
2069.9 1382881.5 0.0 419.2 1456780.9 -4993.4 21
757.7 -424646.2 0.0 9691.3 -273923.3 -5106.3 22
960.1 573729.8 0.0 -64.4 992441.1 -5018.5 23
1050.3 951197.1 0.0 -702.1 1467004.6 -5192.7 24
1127.2 63328.9 0.0 2235.6 -123350.7 -5108.3 25
1388.9 343403.4 0.0 11275.6 795537.3 -5031.4 26
1589.3 431572.1 0.0 9044.6 441097.4 -5028.7 27
2313.4 240080.1 0.0 8742.3 606717.5 -5117.2 28
522.0 -561113.5 0.0 12290.5 -586513.8 -5106.6 29
3434.9 533797.5 0.0 4778.9 794883.0 -5104.6 30
603.8 337554.0 0.0 -7537.2 875538.1 -5120.7 31
1159.4 898761.1 0.0 5806.1 944712.0 -5150.2 32
1218.1 660346.4 0.0 22593.5 719639.1 -5007.5 33
2360.4 190388.3 0.0 -5628.3 1171238.3 -5146.5 34
41.6 374646.5 0.0 -4996.2 375631.3 -5105.3 35
-515.9 -17165.8 0.0 8286.0 355543.9 -5098.7 36
657.3 -713245.7 0.0 -6951.9 -382638.9 -5088.6 37
255.5 232008.2 0.0 3430.4 307716.5 -5166.9 38
-784.3 -101318.5 0.0 21605.3 320460.9 -5215.3 39
556.1 92939.5 0.0 215.7 578950.8 -5013.2 40
1419.8 878535.8 0.0 10050.2 1195481.9 -5092.9 41
1256.3 1554350.1 0.0 -366.3 1833446.2 -5027.7 42
1281.1 358503.2 0.0 11289.3 398045.8 -5109.2 43
530.9 303418.5 0.0 7752.0 634953.2 -5126.4 44
1810.3 387302.8 0.0 8556.1 516294.1 -5049.6 45
481.4 -51688.1 0.0 10929.3 -61273.5 -5023.3 46
1977.5 522092.7 0.0 9240.5 505570.3 -5151.7 47
2034.5 726747.7 0.0 5349.1 1127221.0 -5084.3 48
1407.2 310314.5 0.0 17146.5 508786.9 -5088.0 49
3074.5 1141577.8 0.0 12899.8 1330627.1 -5129.1 50
602.5 288286.0 0.0 10531.9 536846.4 -5007.4 51
2059.8 1286682.6 0.0 12891.2 1194612.2 -5022.1 52
1543.6 413884.6 0.0 18697.0 642794.4 -5003.9 53
768.4 295869.6 0.0 -3516.8 850924.5 -5058.5 54
-287.6 -175439.4 0.0 20297.2 131944.2 -5231.9 55
2899.6 665054.3 0.0 17186.3 415015.7 -5157.6 56
1450.4 1512789.7 0.0 11824.8 1780428.1 -5158.7 57
706.9 496166.2 0.0 8363.1 802870.1 -4947.6 58
173.6 1311100.8 0.0 -10356.3 1439989.4 -5103.2 59
-2.4 657431.1 0.0 1225.1 558530.0 -5149.8 60
465.9 393990.7 0.0 20952.7 507953.9 -5132.0 61
-793.9 244200.2 0.0 2122.8 459735.8 -5074.3 62
414.2 1359437.4 0.0 6117.2 1554643.3 -5175.0 63
-463.5 134186.8 0.0 7249.2 648084.1 -5168.1 64
1534.8 368994.2 0.0 13688.2 854747.4 -4989.5 65
257.3 997200.9 0.0 13245.8 1266601.8 -5017.9 66
666.7 1097524.8 0.0 23416.0 1450495.9 -5138.4 67
1092.2 557224.1 0.0 2316.8 800175.1 -5212.0 68
-423.2 1640636.6 0.0 5506.5 1226630.9 -5165.1 69
2256.6 -20376.5 0.0 5833.9 141194.8 -5028.4 70
499.9 -75625.3 0.0 2231.7 278663.7 -5099.5 71
1429.2 716832.0 0.0 7598.8 612092.4 -5106.8 72
359.9 594631.0 0.0 -6729.4 801963.6 -5014.1 73
-560.7 -339311.1 0.0 13042.9 109099.0 -5043.0 74
243.0 881255.7 0.0 10945.7 930815.6 -5121.6 75
-351.5 614146.8 0.0 -397.3 1074763.9 -5186.6 76
-327.2 507112.5 0.0 15210.0 893755.9 -4977.6 77
1275.4 891027.4 0.0 12401.9 1138822.8 -5107.7 78
-568.1 554055.0 0.0 12312.0 760087.4 -5067.5 79
-367.7 1365178.9 0.0 8762.4 1769621.9 -5117.9 80
393.6 -26819.6 0.0 2429.0 -15623.1 -5054.9 81
1370.1 88794.1 0.0 9967.3 -11478.6 -5103.5 82
1898.8 674415.7 0.0 23661.4 924164.3 -4984.0 83
920.6 1058151.1 0.0 22205.5 671305.7 -5018.5 84
1962.0 1643633.0 0.0 7102.6 2355823.3 -5107.9 85
2641.8 751331.2 0.0 4015.3 1369575.2 -5054.3 86
2583.4 92275.9 0.0 7057.6 801004.3 -5051.6 87
68.0 987727.1 0.0 8924.9 1304012.7 -5092.3 88
2828.9 147810.2 0.0 11246.4 231523.1 -5067.9 89
572.2 101045.3 0.0 -70.1 276717.0 -5030.6 90
633.1 1119764.1 0.0 15595.1 1473876.7 -5084.2 91
1605.1 509159.6 0.0 20743.5 939707.2 -5178.3 92
2607.0 1045836.2 0.0 6416.3 1444367.1 -5098.1 93
490.1 1041644.8 0.0 449.4 1225377.7 -5149.1 94
1055.9 826245.5 0.0 6020.6 810310.7 -5104.3 95
2273.7 878392.2 0.0 22163.1 1404622.8 -5217.9 96
1389.4 1454299.9 0.0 5592.6 1280403.0 -5118.3 97
1154.1 -206007.0 0.0 10859.3 -51295.0 -5052.6 98
2004.4 921757.1 0.0 -3372.5 1091465.1 -5101.5 99
420.2 -372806.3 0.0 14869.5 -147380.8 -5074.8 100
1252.4 481248.8 0.0 5588.2 734160.0 -5057.3 101
712.2 431584.4 0.0 19217.2 717672.9 -5032.2 102
3021.5 450377.9 0.0 3478.0 955935.5 -5071.6 103
1516.6 413409.4 0.0 10934.8 1279501.7 -5090.9 104
248.5 463812.2 0.0 14799.4 954189.3 -5021.2 105
1296.7 732795.1 0.0 25550.9 811120.0 -5045.8 106
-1184.1 337943.8 0.0 14939.4 461451.7 -5040.8 107
3508.9 1266001.6 0.0 21574.0 1344292.0 -5135.5 108
1338.8 381712.8 0.0 14671.2 316177.2 -5097.1 109
-144.7 200298.4 0.0 9879.9 195557.1 -5060.3 110
1962.9 982877.4 0.0 3528.0 1493005.7 -5147.0 111
-521.3 125907.1 0.0 10186.6 287761.5 -5068.3 112
729.3 -185721.7 0.0 5677.4 515508.4 -5060.7 113
-112.4 268664.8 0.0 -3268.6 262530.9 -5107.3 114
1410.4 1390951.7 0.0 3524.3 1874201.1 -5087.1 115
44.4 83348.5 0.0 12846.5 -215699.9 -4997.1 116
-889.6 544700.7 0.0 8301.5 502367.5 -5053.9 117
1316.6 481400.0 0.0 4374.8 649587.1 -5105.6 118
-744.2 540764.0 0.0 8380.5 590263.0 -5126.7 119
-341.8 -360923.5 0.0 -3013.6 56326.2 -5156.6 120
1292.9 448522.9 0.0 21062.1 1157762.9 -5116.6 121
625.4 394374.8 0.0 11137.7 641539.4 -5067.3 122
-139.8 504980.7 0.0 13112.6 760727.2 -5137.3 123
1826.6 335317.9 0.0 5102.1 526495.9 -5172.5 124
1008.0 749050.5 0.0 2436.6 1400724.8 -5112.1 125
-855.9 437425.7 0.0 -1756.2 799739.1 -5019.1 126
603.8 301184.5 0.0 -11760.0 664561.7 -5105.3 127
1052.1 707571.0 0.0 -4255.7 612599.9 -5073.8 128
-571.8 1023824.1 0.0 10831.5 1283125.8 -5060.8 129
142.0 503293.3 0.0 8691.3 1127150.5 -5108.5 130
2064.1 151958.7 0.0 13239.7 645077.5 -5132.0 131
1494.4 -282797.5 0.0 1130.1 -29098.6 -5015.0 132
-794.2 362688.3 0.0 2432.4 710693.6 -5198.3 133
3789.4 293274.1 0.0 -1454.4 406622.2 -5071.1 134
646.4 384479.7 0.0 -6934.5 629834.3 -5104.2 135
427.5 631330.1 0.0 15970.0 890097.2 -5120.9 136
1952.0 214525.2 0.0 1526.3 601027.5 -5047.1 137
1064.7 -110434.8 0.0 5063.9 258490.1 -5131.4 138
-199.0 -564026.8 0.0 5444.7 -44261.8 -4982.2 139
1571.6 758433.4 0.0 7062.3 1190378.6 -5052.2 140
-375.8 264281.4 0.0 3461.5 492133.0 -5093.5 141
1731.4 61865.6 0.0 22066.2 624542.0 -5065.8 142
1717.5 951164.7 0.0 12606.5 1288448.2 -5062.4 143
-151.2 546318.7 0.0 1856.9 764348.2 -5008.8 144
1768.5 477143.1 0.0 -809.9 616197.1 -5117.7 145
2773.9 -93147.4 0.0 17842.7 543719.6 -5007.3 146
2489.4 828248.2 0.0 4377.9 541759.0 -5053.8 147
-1263.4 931810.3 0.0 11077.4 1144002.9 -5126.6 148
1945.0 1039404.1 0.0 10644.8 1608959.9 -5040.9 149
363.1 583588.8 0.0 13650.3 756081.0 -5093.5 150
1618.9 715948.2 0.0 16826.5 1103312.7 -5099.7 151
1255.5 90274.6 0.0 12605.9 212729.8 -5119.4 152
903.9 1671173.4 0.0 17623.2 1822177.2 -5105.8 153
2258.9 1216025.4 0.0 3568.6 1523939.9 -5066.6 154
-577.9 -39539.7 0.0 15630.4 156775.1 -5096.1 155
312.3 -590810.0 0.0 5558.1 -120121.7 -5068.6 156
1957.2 -204821.2 0.0 9726.9 317577.9 -5105.8 157
-763.5 901351.1 0.0 -5544.8 898597.0 -5144.9 158
1403.8 -245851.8 0.0 22409.6 98777.1 -5087.9 159
1192.5 529814.8 0.0 2638.2 511512.6 -5187.5 160
1375.4 730530.0 0.0 10519.8 1151215.9 -5100.1 161
621.3 -61707.5 0.0 7226.7 595928.5 -5100.4 162
2710.8 685388.3 0.0 -6450.2 1302363.0 -5141.5 163
2237.3 670078.6 0.0 8503.9 815878.4 -5084.5 164
1344.4 198671.6 0.0 9341.5 296471.8 -5103.9 165
2280.0 51683.0 0.0 13561.7 471802.1 -5160.0 166
368.3 464983.3 0.0 11084.9 469431.6 -5087.1 167
2100.0 267905.3 0.0 -2517.0 478128.1 -5138.3 168
573.2 376056.1 0.0 9658.3 532559.7 -5068.0 169
1956.2 1466158.3 0.0 5651.8 1873923.9 -4986.0 170
1867.6 518260.5 0.0 12257.3 165032.8 -5123.7 171
1557.6 771552.8 0.0 8070.6 858532.9 -5001.3 172
3561.0 -143979.8 0.0 11339.2 -32927.7 -5120.6 173
1367.6 333321.7 0.0 15481.2 1062251.2 -5121.1 174
216.3 1069525.1 0.0 9510.7 1368958.0 -5165.5 175
966.4 413489.9 0.0 6794.9 587490.5 -5084.0 176
1342.6 1109384.4 0.0 32232.0 1189641.5 -5019.7 177
1198.4 138565.6 0.0 24383.3 203833.5 -5088.3 178
2402.8 -344043.9 0.0 21556.0 -57117.5 -5033.7 179
1005.9 137196.5 0.0 2881.8 98153.9 -5040.6 180
-182.2 610947.4 0.0 14220.1 781399.3 -5035.8 181
2712.1 1446956.0 0.0 8453.4 2099104.9 -5081.3 182
280.9 37232.3 0.0 13622.0 160642.7 -5109.3 183
1889.8 95337.1 0.0 2362.1 460912.7 -5048.6 184
1692.0 1687695.6 0.0 7676.8 1861414.8 -5104.4 185
713.2 732165.6 0.0 18988.2 604432.9 -5032.3 186
2201.5 686857.5 0.0 -90.2 1195601.9 -5058.2 187
-493.3 -457972.4 0.0 -7667.8 296110.2 -5110.7 188
3710.5 -265546.0 0.0 11754.4 -120996.8 -5006.7 189
805.3 976832.0 0.0 9913.5 1030321.9 -5047.9 190
657.5 129911.4 0.0 5238.1 500391.9 -5066.3 191
1427.0 330039.3 0.0 21820.9 825057.5 -5096.3 192
1378.9 236764.9 0.0 5152.6 211042.5 -5011.4 193
171.1 644949.2 0.0 15182.5 586585.3 -5103.9 194
2322.7 256786.7 0.0 8672.9 65210.6 -5111.3 195
1009.9 626984.5 0.0 20787.0 791569.9 -5134.2 196
2075.9 -232028.7 0.0 -6252.7 290600.8 -5029.0 197
-106.1 1345648.1 0.0 18938.8 1616365.4 -5182.7 198
2061.0 1753536.5 0.0 5266.8 1993030.4 -5132.1 199
1843.4 548854.9 0.0 3012.9 568821.3 -5050.1 200
944.1 7604.9 0.0 11176.6 -238784.7 -5004.6 201
682.0 159344.0 0.0 3812.6 319014.2 -5092.2 202
1601.6 627871.8 0.0 8482.6 666657.6 -5076.6 203
1839.7 323744.3 0.0 1013.6 462430.5 -5080.8 204
2309.0 -294853.0 0.0 9572.1 12326.2 -5154.9 205
2141.9 871507.6 0.0 3591.7 660258.5 -5170.1 206
2635.9 302514.0 0.0 9605.3 854119.9 -5059.2 207
928.8 504973.7 0.0 11254.7 1360480.2 -5218.1 208
985.7 817411.2 0.0 6392.4 1283412.9 -5007.8 209
1434.2 593575.2 0.0 20971.9 769053.5 -5149.1 210
845.5 -261553.0 0.0 7671.7 -55511.4 -5092.8 211
-261.6 -273470.7 0.0 112.6 -267473.0 -5075.4 212
1146.0 529547.6 0.0 34488.4 891185.2 -5181.8 213
3461.0 727946.6 0.0 4588.4 1044521.2 -5090.9 214
1801.4 775226.9 0.0 14956.5 1278585.0 -5019.8 215
2143.1 1076868.0 0.0 23371.8 1467545.2 -5058.6 216
1330.9 539148.4 0.0 30860.0 1003986.9 -5184.3 217
-1559.1 -24163.2 0.0 15463.0 402477.7 -5067.5 218
-431.9 732687.7 0.0 7686.5 1150489.3 -5044.7 219
147.4 785363.5 0.0 1836.6 1114285.4 -5085.1 220
1052.1 525074.0 0.0 19377.0 923791.8 -5061.9 221
3738.6 496147.3 0.0 26719.5 509362.2 -4992.9 222
-773.4 1044465.9 0.0 6995.6 1173200.3 -5053.9 223
794.5 608509.3 0.0 19622.2 978846.4 -5061.7 224
303.3 502119.3 0.0 16099.8 334319.9 -5162.3 225
