63.944 3.035 271 500
63.756 1.693 272 500
63.680 1.058 273 500
63.512 -0.204 274 500
63.444 -0.851 275 500
63.365 -1.495 276 500
63.250 -2.211 277 500
63.158 -2.772 278 500
63.089 -3.462 279 500
62.999 -4.096 280 500
62.885 -4.764 281 500
62.814 -5.356 282 500
62.710 -5.806 283 500
62.646 -6.013 284 500
62.629 -6.050 285 500
62.591 -6.012 286 500
62.591 -6.012 287 500
62.553 -5.972 288 500
62.565 -5.985 289 500
62.565 -5.985 290 500
62.565 -5.985 291 500
62.574 -6.008 292 500
62.251 -5.968 293 500
62.251 -5.968 294 500
61.394 -5.895 295 500
60.559 -5.729 296 500
60.187 -5.649 297 500
59.825 -5.560 298 500
59.448 -5.477 299 500
59.058 -5.455 300 500
58.681 -5.381 301 500
58.324 -5.364 302 500
57.913 -5.289 303 500
57.082 -5.142 304 500
56.821 -5.126 305 500
56.482 -5.070 306 500
55.971 -4.912 307 500
55.565 -4.803 308 500
55.565 -4.803 309 500
54.604 -4.513 310 500
54.091 -4.466 311 500
53.630 -4.353 312 500
53.149 -4.227 313 500
52.629 -4.074 314 500
52.163 -4.074 315 500
51.149 -3.867 316 500
51.149 -3.867 317 500
50.032 -3.584 318 500
49.159 -3.577 319 500
48.275 -3.415 320 500
47.784 -3.303 321 500
47.252 -3.187 322 500
46.814 -3.108 323 500
46.284 -2.993 324 500
45.769 -2.984 325 500
45.340 -2.893 326 500
44.843 -2.781 327 500
44.087 -2.675 328 500
43.659 -2.635 329 500
43.188 -2.620 330 500
42.845 -2.566 331 500
42.355 -2.551 332 500
41.948 -2.527 333 500
41.514 -2.475 334 500
41.079 -2.420 335 500
40.645 -2.368 336 500
39.729 -2.429 337 500
39.729 -2.429 338 500
39.240 -2.359 339 500
38.383 -2.348 340 500
38.383 -2.348 341 500
37.721 -2.284 342 500
37.112 -2.199 343 500
36.469 -2.105 344 500
36.469 -2.105 345 500
35.713 -2.006 346 500
35.388 -1.994 347 500
35.097 -1.934 348 500
34.793 -1.908 349 500
34.407 -1.849 350 500
34.051 -1.819 351 500
33.655 -1.776 352 500
33.330 -1.746 353 500
32.679 -1.698 354 500
32.571 -1.681 355 500
32.262 -1.630 356 500
31.806 -1.529 357 500
31.469 -1.541 358 500
31.115 -1.454 359 500
30.764 -1.464 360 500
30.168 -1.417 361 500
29.815 -1.344 362 500
29.815 -1.344 363 500
29.178 -1.258 364 500
28.826 -1.196 365 500
28.469 -1.113 366 500
27.682 -0.958 367 500
26.952 -0.815 368 500
26.606 -0.827 369 500
26.273 -0.749 370 500
25.936 -0.690 371 500
25.663 -0.673 372 500
25.035 -0.631 373 500
24.716 -0.564 374 500
24.716 -0.564 375 500
24.181 -0.757 376 500
23.848 -0.844 377 500
23.433 -0.861 378 500
23.109 -0.885 379 500
22.693 -0.904 380 500
22.693 -0.904 381 500
21.869 -0.883 382 500
21.480 -0.839 383 500
21.115 -0.898 384 500
20.733 -0.876 385 500
20.358 -0.837 386 500
20.183 -0.817 387 500
19.401 -0.756 388 500
19.401 -0.756 389 500
18.589 -0.595 390 500
17.756 -0.424 391 500
16.898 -0.192 392 500
16.898 -0.192 393 500
15.991 0.013 394 500
15.594 0.136 395 500
15.060 0.270 396 500
14.655 0.340 397 500
14.263 0.437 398 500
13.893 0.509 399 500
13.448 0.547 400 500
13.093 0.655 401 500
12.703 0.722 402 500
11.843 0.649 403 500
11.843 0.649 404 500
11.051 0.780 405 500
10.632 0.829 406 500
10.632 0.829 407 500
9.841 1.013 408 500
9.397 1.040 409 500
9.038 1.000 410 500
8.588 1.053 411 500
8.147 1.143 412 500
7.719 1.175 413 500
7.300 1.148 414 500
6.911 0.766 415 500
6.385 0.799 416 500
5.404 0.580 417 500
5.404 0.580 418 500
4.890 0.645 419 500
4.409 0.603 420 500
3.490 0.641 421 500
3.003 0.636 422 500
2.549 0.693 423 500
2.131 0.502 424 500
1.724 0.362 425 500
1.330 0.335 426 500
0.915 0.331 427 500
0.497 0.353 428 500
-0.076 0.411 429 500
-0.076 0.411 430 500
-0.073 0.452 431 500
-0.075 0.459 432 500
-0.025 0.496 433 500
-0.025 0.496 434 500
0.020 1.417 435 500
0.020 1.417 436 500
0.026 1.904 437 500
0.023 2.422 438 500
0.008 2.930 439 500
0.011 3.469 440 500
0.041 4.052 441 500
0.052 4.586 442 500
0.028 5.192 443 500
0.085 5.705 444 500
0.079 6.218 445 500
0.079 6.726 446 500
0.112 7.900 447 500
0.112 7.900 448 500
0.099 8.444 449 500
0.122 9.462 450 500
0.098 9.911 451 500
0.100 10.360 452 500
0.075 10.933 453 500
0.107 11.516 454 500
0.129 12.033 455 500
0.128 13.001 456 500
0.115 13.988 457 500
0.087 14.492 458 500
0.093 15.035 459 500
0.087 15.546 460 500
0.067 16.131 461 500
0.076 16.681 462 500
0.072 17.831 463 500
0.072 17.831 464 500
0.053 19.096 465 500
0.020 19.620 466 500
0.019 20.170 467 500
-0.009 20.661 468 500
0.011 20.937 469 500
0.036 21.415 470 500
0.061 21.883 471 500
0.109 22.413 472 500
0.145 23.037 473 500
0.212 23.981 474 500
0.252 24.517 475 500
0.252 24.517 476 500
0.302 25.529 477 500
0.366 26.130 478 500
0.392 26.707 479 500
0.458 27.807 480 500
0.525 28.929 481 500
0.562 29.290 482 500
0.602 29.629 483 500
0.544 29.972 484 500
0.588 30.288 485 500
0.629 30.597 486 500
0.640 30.841 487 500
0.640 30.841 488 500
0.640 30.841 489 500
0.640 30.841 490 500
0.640 30.841 491 500
0.640 30.841 492 500
0.640 30.841 493 500
