2.9815927254959e+04 1.0832187295087e+03 -1.7278202239357e+02
2.9106109544047e+04 1.1648463619657e+03 1.7957467515942e+02
2.9522419966940e+04 1.1249721044308e+03 -1.7798415360606e+02
2.7607244592683e+04 1.8570917817880e+03 -1.7623774402676e+02
2.7374442742695e+04 1.7626954023642e+03 -1.6773599182772e+02
3.1537231016310e+04 3.4368939913848e+02 1.6994385207230e+02
2.8133109405047e+04 6.1636596466455e+02 1.5957163011728e+02
2.7985028686750e+04 1.9225429375614e+03 -1.7842961242287e+02
2.9195508861686e+04 1.2948121018086e+03 -5.8335121424616e+01
2.8105493489051e+04 1.1558785701033e+03 -1.6507434632268e+02
2.8387865945484e+04 2.2010863600732e+03 2.3136046256867e+01
2.7148299970395e+04 1.9211717512182e+03 -1.6900578505359e+02
2.8079363382868e+04 1.8334357831618e+03 -1.7947245672557e+02
2.8892643830045e+04 1.9236531583494e+03 1.4384127225244e+02
3.1697583766659e+04 4.2792372611625e+02 1.7492442244818e+00
3.0805244120992e+04 4.9601155994455e+02 2.4258955289681e+01
2.8589209699425e+04 2.2831291403519e+03 1.4932010080467e+02
3.0271680913452e+04 -5.0046669420255e+02 1.7237230139288e+02
2.8465452167017e+04 2.5859835849660e+03 1.4915750327479e+02
3.2733940198251e+04 8.5872683330331e+01 1.7467509831758e+02
3.1565446360465e+04 3.0032416755413e+03 1.7863655347243e+02
3.3609682743137e+04 1.3331688295072e+03 -3.8724258785590e+01
3.2478526124109e+04 1.5742459722794e+03 1.7583697923415e+02
3.1762322560674e+04 1.1128952568686e+03 1.7560906315712e+02
3.1758247164448e+04 1.2502337744236e+03 1.5780697487836e+02
3.1178990271912e+04 9.7958013917878e+02 -1.7703207239793e+02
3.1791878534499e+04 9.1505731919906e+02 -1.6881658819017e+02
3.1398909989229e+04 3.1129389678317e+01 1.4586988764714e+02
3.1233699710437e+04 1.6342531435152e+03 1.7424854806293e+02
2.9073760831319e+04 7.9149994376331e+02 -1.5296564005225e+02
2.8299395872960e+04 1.6174100652452e+02 1.6579944354185e+02
3.1585619308828e+04 1.6194824318966e+03 4.8271475874243e+01
3.1135999813096e+04 1.4221701608903e+03 -1.7073219608752e+02
3.0833560193363e+04 5.6337876565165e+02 -3.7565221481196e+01
3.0148605068961e+04 9.9963545796873e+02 1.5165373714581e+02
2.8063951782071e+04 -2.6603085097554e+02 -1.5463090716005e+02
2.6826683443236e+04 3.5752621781121e+02 1.7550645029142e+02
2.6286807506798e+04 1.8722845015080e+03 1.7520501442717e+02
2.6959038058667e+04 1.7255557115351e+03 -1.7053037092410e+02
1.7738177236105e+04 2.0399014396469e+03 -1.7463042691218e+02
1.8005690586493e+04 2.1127649189566e+03 -1.7708780413238e+02
1.8506393695119e+04 2.1127915242221e+03 -1.7469452872426e+02
1.6427441183947e+04 2.3519600021570e+03 4.3578725858803e+01
1.7671917527660e+04 4.3957087848061e+02 -1.7563184624924e+02
1.8262579145526e+04 3.4890123681927e+02 -1.0894628055552e+02
1.3665435316805e+04 2.7652437293178e+03 1.7640775476163e+02
2.6879631269613e+04 1.7931171943956e+03 -1.7493803848121e+02
2.6499435516867e+04 1.9811743540572e+03 1.7054282264858e+02
2.5221678198542e+04 8.8889593253560e+02 -1.7835183050773e+02
2.1630044827656e+04 2.2334997187201e+03 -1.4093337498287e+02
2.2451491266110e+04 2.7631512227111e+03 -1.6443722554453e+02
2.5278194286111e+04 4.0948111528211e+02 -1.6304432562845e+02
2.4924124647338e+04 9.4088410991602e+02 1.6903657623741e+02
2.8892582652288e+04 2.9011077145127e+02 5.0416468134925e+01
2.9863931126619e+04 -7.5000770243118e+02 1.7729154167033e+02
2.0757603986485e+04 1.2554266083918e+03 -4.8550452117881e+00
1.6759727215803e+04 6.2116672166821e+03 -3.4895501860138e+01
2.0734235276880e+04 1.5636151393563e+03 -1.1066447334864e+02
2.0234200990049e+04 1.7364383039143e+03 1.7901518614970e+02
2.3764059226781e+04 -8.3569105280904e+01 1.7035932718009e+02
2.1746616536035e+04 8.4392216619159e+02 -9.2294073981115e+01
2.0190662252608e+04 -4.3858348434031e+02 1.7936680101209e+02
1.7771849740221e+04 3.2997669669444e+03 8.1433482149644e+01
1.4946931767904e+04 1.0288165832896e+03 1.7329452118615e+02
1.9012201523128e+04 6.5840853058621e+02 -1.6129706414732e+02
2.0638079890830e+04 1.2980094691188e+03 1.5277061267227e+02
2.0520749141631e+04 1.1210014373218e+03 -6.7463139269000e+01
1.9602925846214e+04 -2.9751331942202e+03 1.3183446340344e+02
1.5871497040031e+04 1.3196704711032e+03 1.7623073021613e+02
1.6186645061971e+04 3.4434212646951e+02 -1.6711881973798e+02
2.2378298799408e+04 1.4404825608471e+03 1.2446414897517e+02
2.2388986966455e+04 1.1637136716577e+03 -1.2875651857609e+02
2.0969859025639e+04 8.5768153505656e+02 -1.6789714197041e+01
2.0040158822512e+04 1.2499827732029e+03 1.5339776115040e+02
2.3702460507212e+04 6.6553433940329e+02 -1.5515129631666e+02
2.3392981974257e+04 8.5635554997807e+02 1.6892270578823e+02
2.4431055187977e+04 1.0602433611108e+03 1.1129575077243e+02
2.3050724759775e+04 8.9987011027228e+02 1.7889977105100e+02
1.9547342123381e+04 1.0868961590341e+03 -1.7544778280335e+02
2.0806704756289e+04 1.2367522456484e+03 1.5903911148698e+01
2.0383876371739e+04 1.2575923577097e+03 1.5368758672717e+02
1.9423300449376e+04 3.2568110834804e+03 1.5399493193573e+02
2.2340306703564e+04 4.2231785102491e+02 1.7650679496098e+02
2.1697124995729e+04 -1.1881216898635e+03 1.7765340297860e+02
1.9007229227429e+04 8.8249658199525e+02 -5.7995234128445e+01
1.9013539696100e+04 1.2547078699985e+03 -1.7239899255611e+02
1.8928240787826e+04 1.3841627588565e+03 1.7232003436399e+02
1.2328939444038e+04 1.7418931965392e+03 -5.9609783601034e+00
1.5904584854960e+04 -1.0934602340478e+03 -1.6717286450946e+02
1.0461296760800e+04 8.1120008088908e+02 -1.7755921197151e+02
1.4714028573931e+04 -2.5373717953536e+02 -1.7928359884270e+02
1.2787667870111e+04 -2.7556614779671e+02 -1.6287926051848e+02
1.0349704678968e+04 2.0599707510737e+03 9.4716350342172e+01
2.2593802132048e+04 1.4213870641476e+03 1.7112282402217e+02
2.3525496602398e+04 1.3454416610731e+03 1.5794393222198e+02
2.3361185175859e+04 1.2949085617837e+03 1.7195940902158e+02
1.8894583504346e+04 1.6238648555747e+03 1.5063261550876e+02
2.1226214020669e+04 1.3307822691969e+03 1.3972065696646e+02
2.1519607050748e+04 1.2481557633376e+03 2.0956637975483e+01
1.9896370545200e+04 1.1853291749026e+03 -1.7957061681396e+02
2.4473287920292e+04 1.1748025813418e+03 -3.1252959254440e+01
2.4918194593548e+04 4.1096345272706e+03 1.7117369646989e+02
2.6387921438848e+04 1.8405389270253e+03 -5.9884427515538e+00
2.7399418812034e+04 1.0343973537012e+03 1.6239034799041e+02
2.7729190628222e+04 1.0300248185168e+03 1.3961910766744e+02
2.3931760612966e+04 3.6213764993482e+02 -1.4104580012055e+02
2.3111184216018e+04 1.8054561220296e+03 -1.8696103619279e+01
2.3806592705659e+04 7.9086257940863e+02 1.6894273980678e+02
2.4847025546632e+04 5.3157100086822e+02 2.0794996886636e+01
2.4092103025265e+04 4.9741718055154e+02 1.7167142314031e+02
1.8686118134267e+04 3.6749193262291e+03 -1.7255608544669e+02
1.9625624562775e+04 1.0057434720582e+03 -1.7789654988694e+02
1.9215030669613e+04 1.2636104730877e+03 1.6779720506980e+02
2.3132769880678e+04 8.3171107585120e+02 1.4841548857569e+02
2.2639201191608e+04 9.4181156024828e+02 1.6128003641753e+02
2.4196730620397e+04 1.4810013057590e+02 -1.7934822504195e+02
2.0752435892895e+04 2.7588223483540e+02 1.7989382237879e+02
2.1507263630683e+04 2.7909725168235e+02 1.7904282321496e+02
1.8715141386575e+04 4.3337991376427e+03 -1.6444027887376e+02
1.9149837113568e+04 1.4023253090279e+03 -1.6015970441177e+02
2.2744519510662e+04 -2.8280937955349e+03 -1.4006627369089e+01
1.9910610366461e+04 1.9044623205617e+03 1.5320119160364e+02
1.9119837656352e+04 1.6765589225979e+03 1.7289487440810e+02
1.8888564026252e+04 6.7763513929308e+02 1.6990332948519e+02
2.0577832274699e+04 1.7693913425605e+03 1.6058385671433e+02
2.1204247913707e+04 1.9539646295918e+03 5.3350874900600e+01
2.0268036353045e+04 -2.5410832819968e+02 1.7514177288764e+02
1.9100897678176e+04 1.0121053141791e+03 1.7757524752526e+02
2.0347364714233e+04 1.1425975411097e+03 1.2886191528319e+02
1.9576647114238e+04 9.4910988854009e+02 -1.5493908400982e+02
2.0322421706994e+04 1.0163432955826e+03 -1.4966220421279e+01
1.7448408151885e+04 1.3141290793333e+03 1.6960416368874e+02
1.7992301527079e+04 1.1644515682085e+03 1.7686436301162e+02
1.7093206018713e+04 1.3696850113839e+03 1.7001861413618e+02
1.6156434439696e+04 1.4807183792702e+03 1.5939954749280e+02
1.5818404786955e+04 1.2087377599088e+03 -1.7344096385649e+02
1.5313038435719e+04 1.1499859627092e+03 1.6183570922017e+02
1.7266841599081e+04 9.7195870050296e+02 4.1610774937227e+00
2.7178593899107e+04 1.5715169536998e+03 1.4970743012895e+02
2.7981462758525e+04 6.5188383493353e+02 1.3574018116045e+02
2.8505080984813e+04 2.2618558250834e+03 1.6554712605008e+02
2.8155776807962e+04 1.0247571087865e+03 1.3087258087163e+02
2.8330614710618e+04 4.2773696074521e+02 -1.6529867152244e+02
3.2253429105753e+04 1.2081014668036e+03 5.5785409324893e+00
2.8095268711664e+04 2.4415134405346e+03 -1.6636195562449e+02
2.5305433100289e+04 -3.7491023933944e+01 -1.7243792319177e+02
2.9103238693108e+04 2.8861999249474e+02 -3.1167766683072e+01
2.8551998652569e+04 6.5612271686169e+02 6.2813046946858e+00
2.6347121979588e+04 9.3633403268945e+02 -1.7512233317395e+02
2.7013110136854e+04 1.3089730475985e+03 1.5884104480416e+02
2.6940508451585e+04 -3.0194204170603e+02 1.7652299613342e+02
2.4891179180744e+04 3.2718492797988e+03 -1.7832260782071e+02
2.5257208410102e+04 8.9170448322403e+02 1.7769067520296e+02
2.7041545147283e+04 9.6322051461959e+02 2.1368057462496e+01
2.6810608329760e+04 4.9233320247259e+02 1.7200704554809e+02
2.7324403532014e+04 4.6123602985575e+02 1.6451782722026e+02
2.7420569287193e+04 1.2374856255763e+03 -1.7389362804860e+02
2.6392344947201e+04 1.7324303658093e+03 1.6149310879520e+02
2.7040109014391e+04 7.4257769013575e+02 -1.6577134594478e+02
2.8400189800503e+04 7.4365317085702e+02 -1.7510117396792e+01
2.6775383373732e+04 1.1206851891996e+03 1.6964882598732e+02
2.3721969958870e+04 1.4705232151623e+03 1.7517846177042e+02
2.4230336987844e+04 1.4724041661582e+03 1.5682113827344e+02
2.5939334729034e+04 3.9620888909098e+02 1.5308812165121e+02
2.5009784692281e+04 6.9211785503777e+02 1.6157483176627e+02
2.1860769909318e+04 1.6851968916202e+03 -2.2054055350406e+01
2.4518265493670e+04 -3.4587686914623e+02 5.2782939313262e+00
2.2783900156817e+04 7.6428226331918e+02 1.7818147019876e+02
2.1591390847185e+04 9.9899056362758e+02 1.7212582727061e+02
2.1823602909419e+04 8.3639220338306e+02 1.7911440886338e+02
2.3299282646615e+04 4.0359700335491e+02 1.1887009595581e+02
1.9845397912842e+04 4.7856690360707e+03 1.6783754125462e+02
2.4687097240586e+04 9.8619228409148e+02 1.7519077422895e+02
2.2677567732163e+04 1.8036252045218e+03 -1.2076907753629e+02
1.9255405629098e+04 -1.3022480518611e+02 -1.6247391595024e+02
1.9623770190554e+04 1.5930098406827e+02 1.6432555716749e+02
1.9535388348045e+04 5.0108457329124e+02 -9.2227749393864e+01
1.8597239667028e+04 6.6129544887906e+02 1.7652010059932e+02
1.8878044922838e+04 5.9154201168598e+02 -1.7892059629723e+02
2.0143893460083e+04 1.7486051932523e+03 -1.7747924744242e+02
2.1396861234909e+04 3.0807649488374e+02 1.5324442487124e+02
2.0370280361224e+04 9.7914425788595e+02 1.7504822363083e+02
3.0408921242495e+04 1.0792995687564e+03 1.7541333964550e+02
3.2617305306936e+04 -5.7108253606449e+01 -1.6294804650203e+02
3.2676327470796e+04 1.8042631937032e+02 1.7519407321951e+02
3.0414021241702e+04 1.3923351272528e+03 1.7866801308845e+02
3.1210839118104e+04 1.2974355953774e+03 -1.6641977184419e+02
2.2843901822641e+04 7.9528726111632e+02 1.4053005202519e+02
1.9986535985933e+04 2.2839321126602e+03 1.6414821568892e+02
2.0234164660271e+04 -2.9816172539268e+02 1.6714654188021e+02
2.9924262865095e+04 1.7968789894508e+03 -1.2787250032293e+02
3.2521732626254e+04 -4.0133385405414e+02 1.9944951691759e+00
2.7358240846001e+04 2.4132055209500e+03 1.7811751321223e+02
2.8850371168190e+04 2.3969363646735e+03 6.1710636099713e+00
2.8070297823675e+04 2.7246775415218e+03 1.7347399893046e+02
2.7664367670483e+04 2.2305803136742e+03 1.7641462391413e+02
3.1236776387428e+04 6.3059132772613e+02 -6.6416110667141e+00
2.9488038596747e+04 1.0707731642685e+03 1.6427803839517e+02
3.2263313549460e+04 9.8550834916566e+02 1.7138028109649e+02
3.1510691865408e+04 8.3766379484313e+02 -1.7872881602205e+02
3.1618027023951e+04 2.8115246543925e+03 1.6858931855885e+02
3.1451343593937e+04 2.6588659242611e+03 -1.7722214244189e+02
3.1035305746466e+04 1.4502432977051e+02 -1.2635132191407e+02
3.0546859577053e+04 6.4233267454644e+01 -1.6325546232737e+02
3.0862796628195e+04 -3.2548319453640e+02 1.7681771046860e+02
3.2311076713909e+04 1.2497729332656e+03 -4.1996278290966e+00
2.8148572879460e+04 -6.1528872292091e+01 -1.7885392971399e+02
2.6968187832214e+04 5.9997279768003e+02 -1.4490654518374e+02
2.9431326265832e+04 2.6784688819900e+03 1.6006425523083e+02
2.4723870188845e+04 3.5981133036729e+03 1.6945755630704e+02
2.7573499941796e+04 2.7651855519658e+03 3.7287289799104e+00
3.1412010022322e+04 1.9775747273008e+03 1.7595648372576e+02
3.1817287327173e+04 1.9160874353901e+03 -2.1053024073909e+01
3.2968023541728e+04 4.6596025116640e+02 -1.6247652974171e+02
3.2519561295971e+04 3.4388958845530e+02 1.7023321962744e+02
2.9707859001108e+04 1.8838816996927e+03 1.7554863351781e+02
3.1391652818507e+04 1.6791851570594e+03 -9.5435334498755e+00
3.3111034912695e+04 1.5739158674267e+03 1.7943510258564e+02
3.4377209310495e+04 1.7213614595721e+03 4.6205765498077e+01
2.6850856998668e+04 2.1362583558263e+03 1.6344259390699e+02
2.7592513981583e+04 1.9788148328133e+03 -1.7805302994211e+02
3.1271575421911e+04 6.2475225852450e+02 9.9531956630306e+01
2.6748538995973e+04 1.1352474817713e+03 1.7515131033897e+02
2.8038635196915e+04 1.3697550521593e+03 -1.6531268736901e+02
2.7632200102322e+04 2.7880095154178e+03 1.4501618910635e+02
2.6997604103743e+04 7.7600447434714e+02 -1.6202068415816e+02
2.9242086985470e+04 1.6961808956494e+03 1.6066100918946e+02
2.9567343475167e+04 1.5932676941510e+03 1.5873608697853e+02
3.0938517786018e+04 -1.9182006814541e+02 -3.3416916068500e+01
2.8027970617112e+04 1.7222791174485e+03 -2.7576202055595e+01
2.6863222378934e+04 1.7405724326337e+03 -1.7433210948555e+02
2.9557094959369e+04 6.8642283344383e+02 1.7550554940132e+02
3.0965623101255e+04 6.7774408988452e+02 5.5110799072873e+00
2.8887080789687e+04 1.6565210681706e+03 1.7958025116093e+02
3.0844773562747e+04 6.1993983653939e+02 1.6405091347911e+02
3.0962816121413e+04 8.0615195280668e+02 1.2842266700762e+02
3.0543474532182e+04 9.1934478544531e+02 -1.6286081940919e+02
2.9909494037312e+04 1.4696686045159e+03 1.6903083739536e+02
3.1014049649988e+04 1.9045500614894e+03 1.3733841699101e+02
3.0895628540696e+04 1.6671258065033e+03 1.7882219627603e+02
3.0505261910659e+04 1.9529770658318e+03 6.9060435719354e+01
2.8077874257951e+04 -4.8250736322195e+02 -1.7639389735154e+02
3.3022147783227e+04 7.6165519724681e+02 -1.2952168913640e+02
3.3022832085282e+04 -5.8387801248966e+02 -1.9122674882450e+00
2.4801154481481e+04 1.1933296441851e+03 1.6763102938994e+02
2.5178963285468e+04 1.3088194599592e+03 1.5204402703116e+02
2.4782831647290e+04 9.0436900444133e+02 -1.7631982964517e+02
2.6427546471787e+04 4.8635881184781e+02 1.4694816666344e+02
2.5726834141321e+04 3.5000300337830e+02 1.7784783292001e+02
